LAT;LONG;FULL_NAME_RG
9.8;-10.866667;Dananéah
11.716667;-11.033333;Missira
9.766667;-10.133333;Diaria
9.766667;-10.133333;Hiareia
9.766667;-10.133333;Miraya
10.7;-14.533333;Borobof
7.966667;-9.3;Bopara
8.666667;-10.2;Maboya
8.883333;-8.666667;Katakoro
8.883333;-8.666667;Famoéla
11.566667;-10.833333;Ba Fello
8.583333;-8.283333;Komoniadougou
8.740556;-9.631667;Valibassou
11.483333;-10.666667;Téma, Pelloum
10.516667;-13.766667;Yenguissa
10.516667;-13.766667;Yanguessa
11.683333;-10.35;Téliré
12.583333;-13.366667;Sambaïlo
12.583333;-13.366667;Sambeïlo
10.483333;-14.283333;Samansira
11.9;-13.416667;Dioungoun
10.733333;-13.6;Garapiri
10.733333;-13.6;Garafiri
10.166667;-13.9;Ganganta
9.066667;-10.033333;Sanga
8.4175;-10.498056;Sandia
10.083333;-10.733333;Modia
11.033333;-10.116667;Bakourou
11.033333;-10.116667;Boka
11.2;-10.683333;Kébalé
10.683333;-14.066667;Kavéssi
8.783333;-10.416667;Bingo
9.183333;-10.45;Bindou
9.488056;-13.416944;Laya
11.316667;-10.8;Lapikou
11.316667;-10.8;Fansa
9.083333;-8.783333;Lansédougou
9.083333;-8.783333;Lanceidougou
11.716667;-11.3;Dounkita
11.716667;-11.3;Donkita
11.716667;-11.3;Lonkita
8.5;-10.3;Tomandou
8.5;-10.3;Tomadou
11.216667;-10.883333;Kobala
9.516667;-10.166667;Firawaya
11.133333;-11.35;Finala
9;-9.966667;Boudou
8.733333;-8.75;Bankodougou
11.2;-10.15;Soulouko
12.166667;-13.566667;Batapon Tambili
10.9;-10.85;Bassi
10.7;-14.15;Kounsiskansi
10.7;-14.15;Kounsi Kansi
11.366667;-10.05;Kouniouma
10.483333;-10.433333;Soméréah
10.483333;-10.433333;Sormoréa
11.466667;-10.1;Taliko
9.645556;-13.785;Sangariah, Baie de
9.645556;-13.785;Sangaria Bay
9.645556;-13.785;Sangareya, Baie de
9.645556;-13.785;Sangaréa, Baie de
8.75;-10;Kokossou
8.638889;-9.064444;Kohobla
8.533333;-10.066667;Ouokouama
9.233333;-10.583333;Oundou
11.033333;-10.333333;Kankoun
8.614444;-10.045833;Kanko
10.716667;-12.616667;Dibbo Bantanguel
10.716667;-12.616667;Dibbo
8.483333;-9.25;Bororozie
11.733333;-10.983333;Madina, Fello
9.416667;-9.233333;Madina
9.15;-10.366667;Kongola
10.15;-14.266667;Commune Bar
10.15;-14.266667;Commune, Barre
10.15;-14.266667;Dangara, Barre
10.15;-14.266667;Common Bar
10.15;-14.266667;Dangaran
9.2;-9.9;Dandou
9.2;-9.9;Dandan
8.4;-9.283333;Moliguizi
7.415556;-8.940833;Gbin 2
10.7;-12.7;Ouinguikiran
10.7;-12.7;Guinguikiran
9.640556;-13.545556;Tomboléya
9.640556;-13.545556;Tombolïa
9.640556;-13.545556;Tomboleïa
9.6;-13.65;Kipé
9.9;-12.433333;Féma
10.416667;-11.75;Dindili
11.05;-11.683333;Botoko
8.560833;-9.124167;Sakouedou
10.9;-10.9;Nonkonakari
11.3;-10.766667;Koumbialey Fello
9.183333;-10.716667;Kolaté
10.433333;-14.45;Kolafoton
9.75;-12.566667;Bayan Bayan
11.2;-10.833333;Kourako
10.583333;-11.6;Kounta
11.45;-10.35;Hérako
11.45;-10.866667;Hellaya
8.53;-9.349444;Nialessou
11.6;-10.916667;Boboroko
9.233333;-10.666667;Lénéssa
8.519444;-10.261111;Daoua
11.45;-10.683333;Dantadji
8.894167;-9.346111;Moregbadou
9.266667;-8.633333;Monsoro
11.116667;-11.233333;Gianvélia
11.116667;-11.233333;Dianovalia
7.355833;-9.055278;Gbonouo
12.333333;-13.516667;Saré Kébé
12.4;-13.533333;Sarébodio
11.283333;-10.816667;Tiankou
8.516667;-7.766667;Sokouella
8.533333;-8.65;Sadougou
8.966667;-9.9;Sadou
10.616667;-12.5;Ninguissimo
9.6;-13.3;Maliyah
9.6;-13.3;Maléya
9.6;-13.3;Maléa
11.083333;-11.283333;Koukoutamba
11.083333;-11.283333;Konkontamba
9.25;-9.916667;Kissidougou, Région Administrative de
9.25;-9.916667;Kissidougou, Préfecture de
8.938889;-9.586111;Koumbaya
8.766667;-8.366667;Koumatiamodougou
8.933333;-9.883333;Yadou
10.866667;-12.05;Kouroumaninka
10.033333;-12.866667;Koléakori
10.466667;-13.483333;Bramaïa
10.466667;-13.483333;Brameya
10.466667;-13.483333;Bouramaïa
10.466667;-13.483333;Bramaya
9.05;-10.433333;Bowé
8.433333;-9.366667;Maniaguizi
8.516667;-8.25;Dofilani
8.683333;-8.433333;Manankoro
11.65;-10.533333;Idiou
8.666667;-10.433333;Poa
9.05;-9.1;Konséné
12.116667;-10.8;Kéniéko
11.033333;-9.95;Bogo Oulé
8.665278;-9.702222;Bofosso
8.516667;-8.266667;Dougougouella
8.633333;-8.916667;Mamorodougou
9.216667;-10.533333;Koubikoro
11.15;-10.966667;Faradjian
9.988333;-13.882222;Digingban
11.6;-11;Kela
12.65;-13.283333;Mitji
9.616667;-12.716667;Santiguia
11.216667;-11.883333;Fatako
11.216667;-11.883333;Falako
11.4;-11.55;Kéniéoula
11.4;-11.55;Kénéoula
11.033333;-10.55;Fadougou
10.966667;-10.483333;Souria
12.45;-13.416667;Badiar Sud, Forêt Classée du
11.25;-11.65;Laba
9.466667;-9.45;Waramba
8.45;-10.5;Bahia
8.983333;-8.416667;Lamadougou
11.05;-10.733333;Talamdala
9.2;-10.45;Sonfondji
8.8;-9;Ngoua
8.844167;-10.247778;Kongoffi
10.566667;-14.183333;Guélémangaya
8.501389;-9.608056;Koïbirédou
8.416667;-10.6;Koniandou
8.516667;-8.833333;Dofafing
8.676111;-9.289167;Késsérédou
9.15;-10.666667;Ourou Loumban
8.533333;-8.05;Siragouala
11.266667;-10.666667;Tiankoye
10.416667;-14.266667;Tanéné
9.416667;-12.933333;Kolagbéli
11.616667;-10.9;Kounta, Fello
10.783333;-12.933333;Ourki
9.45;-13.466667;Massaya
9.933333;-10.716667;Cintidalé
11.85;-12.8;Sabouciré
9.333333;-13.4;Kabak, Île
9.333333;-13.4;Kaback, Île
12.633333;-13.233333;Kouhor
11.466667;-8.566667;Farakani
8.513056;-9.383611;Zimodou
8.813889;-9.001667;Niamadou
8.684722;-10.327778;Fédou
9.818333;-13.750278;Konkouré
9.05;-10.483333;Saddou
8.65;-10.016667;Yalamba
8.6;-10.55;Siko
9.533333;-12.666667;Deguiyangbouan
8.65;-9.133333;Bouné
9.283333;-8.05;Gbéra
9.1;-10.066667;Moyan
10.3;-14.05;Sékébadé
10.3;-14.05;Sarébali
10.3;-14.05;Sèkhèbadé
11.016667;-14.7;Compony, Rivière
11.016667;-14.7;Cogon Fleuve
11.016667;-14.7;Cogon, Rio
11.016667;-14.7;Cam Djafari, Rio
11.016667;-14.7;Compony, Rio
11.016667;-14.7;Kogon
8.55;-9.916667;Bakama
8.55;-9.916667;Bakaman
8.755;-10.201667;Bandalo
10.033333;-12.266667;Karimouya
11.216667;-10.766667;Tiévéré
11.433333;-13.566667;Téliré
8.783333;-8.133333;Massala
8.816667;-8.433333;Saiémoridougou
8.866667;-10.05;Kama
8.466667;-7.75;Souyendougou
10.383333;-13.733333;Binton, Lac de
9.946111;-13.754444;Madiné
9.275278;-13.310278;Hamdalay
9.503889;-13.766111;Soro
9.083333;-10.066667;Wodou
9.15;-10.233333;Madina
11.816667;-10.85;Lessenkoun, Bowal
7.983333;-9.316667;Ouorohoni
9.420278;-13.246667;Mangué
9.332778;-13.166389;Tantouya
7.783333;-9.216667;Yagpala Ya
8.533333;-9.95;Bédou
8.55;-8.65;Kokouna
7.566667;-8.95;Belon
7.633333;-9.366667;Brouyakoélé
11.05;-14.916667;Cametodoco, Rio
11.116667;-14.6;Dabon
8.4;-8.45;Bai
8.632778;-10.026389;Biko
10.4;-13.866667;Niéguéri
12.433333;-13.466667;Marou
12.433333;-13.466667;Maro
12.433333;-13.466667;Naro
9.523611;-13.476944;Wondima
9.206111;-13.051111;Daboya
9.716667;-12.65;Diminkon
9.166667;-10.266667;Nongouaro
9.166667;-10.266667;Nonguokoro
9.566667;-10.216667;Fouroudou
9.566667;-10.216667;Fourdou
9.566667;-10.216667;Fordou
8.979167;-9.3575;Damanguebèdou
8.979167;-9.3575;Damanguédou
9.966667;-12.816667;Borea
11.166667;-10.466667;Kounsilia
11.166667;-10.4;Sambaya
10.85;-12.8;Gaya, Mont
8.802222;-10.091667;Kointo
11.083333;-11.816667;Kolangui, Bowal
11.083333;-11.816667;Kolangui, Booual
11.666667;-13.733333;Bouto
8.849167;-10.338889;Bélodou
8.849167;-10.338889;Bolodou
9.25;-8.433333;Korobi
10.266667;-10.816667;Tonboli
10.266667;-10.816667;Tomboli Rivière
9.066667;-10.45;Solapi
11.466667;-12.833333;Malenta
8.9;-8.283333;Diodougou
10.216667;-10.016667;Foroma
11.416667;-10.883333;Barabilla
9.533333;-13.25;Bombokouré
9.533333;-13.25;Bombokhouré
9.783333;-12.133333;Lolo
8.433333;-8.833333;Kondéya
9.15;-10.416667;Firambadou
8.611111;-9.382222;Mankabaladou
10.933333;-14.783333;Dobali
11.2;-10.616667;Koungouéley Fara
8.9;-8.316667;Sinko, Massif de
8.55;-8.866667;Kotila
8.7;-9.783333;Kourkourassou
11.266667;-11.433333;Kiomma
11.266667;-11.433333;Kioma
10.25;-12.766667;Kousse
10.25;-12.766667;Kassa
10.25;-12.766667;Koussa
9.1;-10.133333;Domboyi
11.9;-11.85;Lami
11.133333;-10.783333;Toupéria
11.466667;-11.6;Tougué, Région Administrative de
11.466667;-11.6;Tougué, Préfecture de
11.583333;-12.733333;Makia
9.083333;-8.233333;Bana
8.787222;-9.6125;Komaï
8.787222;-9.6125;Koromai
8.787222;-9.6125;Koomaï
9.833889;-13.228611;Tanéné
9.833889;-13.228611;Lanéné
9.15;-7.9;Togobédougou
10.416667;-13.9;Yenkité
10.416667;-13.9;Yenguité
10.416667;-13.9;Yenguilé
11.016667;-12.3;Kahel
8.433333;-8.866667;Baladougou
10.916667;-12.5;Dangol
10.916667;-12.5;Dongol
8.933333;-9.15;Faligoua
8.766667;-9.85;Morobagassou
8.583333;-10.216667;Sarabadou
9.066667;-10.166667;Bongui
7.816667;-9.1;Dialadiéba
8.833333;-10.066667;Yembadou
9.416667;-8.35;Tindiba
10.416667;-13.583333;Fria, Région Administrative de
10.416667;-13.583333;Fria, Préfecture de
7.836944;-9.153889;Nzérékoélé
7.836944;-9.153889;N ’ Zérékoélé
7.426111;-9.067778;Koéma
9.083333;-9.683333;Doumbé
8.45;-8.25;Badala
10.05;-12.483333;Ouélia
10.05;-12.483333;Wéliya
11.75;-10.516667;Dioué, Fello
10.233333;-14.35;Deporou
10.233333;-14.35;Dopru
10.233333;-14.35;Dupourou
10.233333;-14.35;Douprou
10.233333;-14.35;Doupourou
11.266667;-11.55;Tiangui
12.416667;-13.25;Tabadel
11.166667;-14.483333;Dikola
11.233333;-13.433333;Bandata
11.233333;-13.433333;Bandeto
9.516667;-9.666667;Doussou
10.966667;-10.033333;Boroto
10.016667;-10.35;Guinkoura
9.216667;-10.383333;Balakoundi
11.166667;-10.45;Linguéré
8.7;-8.316667;Tourétiémodougou
10.516667;-12.066667;Soumbalako Tokosséré
10.766667;-12.183333;Bounaya
10.683333;-14.65;Tabuctane
10.683333;-14.65;Tailbounsou
10.683333;-14.65;Taïdi
10.683333;-14.65;Petit Talibonche
8.366667;-10.666667;Kouloumba
8.820556;-9.496111;Ouokouama
11.8;-10.383333;Kanka Nafadji
9.966667;-10.65;Sélimi
9.966667;-10.65;Silimi
9.966667;-10.65;Silémi
9.083333;-10.516667;Bindou
11.016667;-10.9;Balayan, Fello
9.15;-10.666667;Datouya
8.616667;-9.7;Yoro
11.233333;-10.7;Mamadou Woli
11.15;-10.633333;Kakaoulé
11.983333;-11.916667;Kaballa, Fello
8.383333;-8.25;Blanton
7.916667;-9.233333;Léheléké
8.55;-8.566667;Aoû
12.016667;-13.166667;Roundé Bennsané
11.466667;-10.983333;Sambaya
11.216667;-10.266667;Garassa
7.3175;-8.971111;Kohempa
11.133333;-11.283333;Soria
10.633333;-14.7;Buffo Point
10.633333;-14.7;Kemboute, Pointe
10.633333;-14.7;Bouffe, Pointe
10.633333;-14.7;Kilensi, Pointe de
10.633333;-14.7;Bouffo, Pointe
10.633333;-14.7;Kembuto, Pointe
10.633333;-14.7;Talabuncha Point
9.433333;-10.15;Lélékonko
11.7;-11.616667;Kolokouré
10.233333;-12.65;Tihaguimi
10.233333;-12.65;Khourétili
11.5;-14.133333;Loulédyi
9.15;-8.933333;Farabaro
7.333333;-9.133333;Gbanhié
9.316667;-10.466667;Fatakiria
8.766667;-8.566667;Farako
10.966667;-10.966667;Rafou
8.861111;-9.030556;Bohokoni
8.6;-8.7;Ouaouakoro
9.933333;-10.566667;Nialia
9.933333;-10.566667;Niala
10.95;-11.816667;Penoux
10.95;-11.816667;Penou
10.95;-11.816667;Pennou
9.15;-10.416667;Dendou
11.166667;-9.933333;Doungoué
11.816667;-10.95;Gokitiré
7.966667;-9.283333;Podouguessou
10.533333;-14.566667;Koufen
10.533333;-14.566667;Couffir
8.866667;-10.293611;Kolifa
7.607222;-9.1625;Gbéata
7.607222;-9.1625;G Béata
8.766667;-8.466667;Segbédougou
8.871389;-9.010833;Milo
8.1775;-9.418333;Bala
11.333333;-10.616667;Mori Koundé
10.866667;-12.75;Dougougnouvol
11.083333;-10.116667;Labé
11.966667;-11.266667;Gialan
10.183333;-11.966667;Kombokoro
11.5;-10.816667;Méta
7.65;-9.35;Vahi Ya
11.866667;-11.833333;Diabéré Méré
10.283333;-12.433333;Linsan
10.283333;-12.433333;La Linsan
9.166667;-10.6;Sataméli
8.975278;-10.474722;Sindékoro
11.666667;-12.8;Magnienkouré
9.55;-10.466667;Faria
10.116667;-12.266667;Sireya
10.116667;-12.266667;Siréïa
8.883333;-10.233333;Bambato
12.181343;-11.869926;Kalan
12.060213;-11.424641;Sangalagoyan
12.010565;-11.388003;Biriko
12.083614;-11.773795;Madina-Foulbé
12.069933;-12.001354;Bankoulè
12.069933;-12.001354;Bankaoulé
12.290155;-11.951811;Oyouka
12.191769;-11.573862;Déguélan
12.083606;-11.579253;Tounti
12.364812;-11.604453;Diolokoya
12.111194;-11.795893;Lontonkouré
11.216667;-10.583333;Loukoum
11.8;-11.816667;Salambandé
9.166667;-9.166667;Souloumandou
9.166667;-9.166667;Simandou
10.083333;-12.8;Kindia, Région Administrative de
10.083333;-12.8;Kindia, Préfecture de
9.083333;-10.3;Mangayi
9.066667;-10.433333;Piékonda
11.716667;-10.9;Labékoun
9.183889;-13.0125;Sarréa
9.183889;-13.0125;Sariea
10.033333;-10.933333;Diembosira
10.033333;-10.933333;Dionbo Sira
10.033333;-10.933333;Diombo Sira
9.166667;-9.983333;Koudou Ponpo
10.1;-10.333333;Ouassambala
10.1;-10.333333;Wassanbala
7.893056;-9.209444;Djoué
11.2;-10.45;Lançon
10.683333;-9.666667;Koumana
10.383333;-12.083333;Mamou
10.166667;-14.033333;Boffa
10.166667;-14.033333;Bomma
8.463889;-9.496389;Ouéguota
9.45;-8.85;Sokodougou
11.066667;-10.983333;Darou Salamley
9.066667;-10.3;Tombadou
9.133333;-10.416667;Kanikonko
11.083333;-12.883333;Ollandé
9.35;-9.766667;Manfara
11.583333;-13.283333;Kavilin
9.05;-10.133333;Ouendé
9.05;-10.133333;Ouendou
7.735556;-9.318889;Tounoukoyakoélé
11.383333;-13.683333;Bouroro
10;-14.016667;Yangouya, Barre
10;-14.016667;Yangouïa, Barre
10;-14.016667;Yangouga, Barre
10;-14.016667;Yanguya Bar
9.545278;-13.810278;Ardent, Roches de l’
8.6;-8.95;Farako
8.933333;-10.466667;Bori
8.933333;-10.466667;Borie, Rivière
8.933333;-10.466667;Boré
7.496389;-9.251111;Pahan
9.183333;-10.683333;Danombaya
9.183333;-10.683333;Danembaya
8.933333;-8.316667;Kouéro
9.033333;-9.266667;Férémoria
10.933333;-12.366667;Bomboli
11.5;-10.65;Bilikiti
10.816667;-10.45;Banbadinka
10.816667;-10.45;Bambadinka
11.066667;-9.866667;Talidombo
8.533333;-10.433333;Fandou
9.5;-13.033333;Dérakori
9.5;-13.033333;Darakouli
12.35;-13.3;Akadasso
8.55;-9.583333;Guinguédou
8.638056;-9.983611;Massabanga
8.819722;-10.47;Négadougou
8.819722;-10.47;Nédagadou
8.819722;-10.47;Neadagadou
9.15;-10.483333;Fedou
11.433333;-11.35;Daralabé
9.716667;-12.65;Léfouré
8.95;-8.7;Famorodougou
8.433333;-8.483333;Nguéoué
9.1;-10.283333;Ouladin
9.540556;-13.683333;Donka
8.783333;-9.533333;Boézia
10.066667;-10.783333;Kondéboun Karfa
10.85;-11.583333;Lago
10.483333;-10.966667;Fadou
9.033333;-10.25;Yrindou
11.683333;-14.016667;Bouloubà, Rio de
8.55;-9.033333;Ouolo
12.383333;-13.25;Badiar, Réserve Sylvo-Agricole du
11.75;-13.05;Torogo
11.766667;-10.65;Dabatou, Fello
9.4;-8.183333;Madinakoura
8.572222;-9.756389;Kilabérémaï
10.45;-11.95;Osmania
8.483333;-10.3;Bekoumé
11.616667;-8.75;Battin
10.95;-9.3;Moussaya
10.966667;-9.283333;Mansarafa
10.983333;-9.216667;Kéméro
10.983333;-9.216667;Kéniéro
10.983333;-9.216667;Kiniéro
11.033333;-9.083333;Bilindo
10.883333;-9.316667;Fofoundo
10.9;-9.333333;Boria
10.9;-9.583333;Béréko
10.916667;-9.483333;Noura
10.916667;-9.483333;Norosouba
10.916667;-9.483333;Norassouba
7.948889;-8.256944;Guimpo
7.948889;-8.256944;Gimpo
7.995278;-8.318056;Dangbassou
7.998056;-8.288889;Yapolia
8.016667;-8.3;Kay
7.966389;-8.269167;Soota
8.016667;-8.266667;Péré
8.016667;-8.25;Louha
8.016667;-8.25;Louho
7.896111;-8.2325;Gama
7.933333;-8.2;Sa
7.95;-8.2;Gouin
7.967778;-8.231389;Iatéla
7.967778;-8.231389;Iatéle
7.985;-8.233056;Iate
8;-8.233333;Niné
7.716667;-8.75;Ioii
7.7325;-8.750278;Nzao
11.433333;-8.816667;Babafarantou
11.566667;-8.683333;Magnana Kourou
11.566667;-8.766667;Sanabé Kourou
11.566667;-8.75;Kobololé
11.566667;-8.75;Koboron Kourou
11.65;-8.7;Sougouniani Somané
11.65;-8.683333;Salako
11.6;-8.733333;Doumounbako
11.6;-8.733333;Leyko
11.616667;-8.716667;Safinakolé
11.616667;-8.716667;Safina
7.961389;-8.405278;Oulé
7.963333;-8.381944;Yapolia
7.931944;-8.374444;Gay
7.980278;-8.390278;Iiara
8;-8.366667;Bélégoua
7.984722;-8.346944;Louho
8;-8.35;Zéassou
11.366667;-8.816667;Dougoubadia
11.366667;-8.816667;Kamaréna
11.366667;-8.8;Douni
11.383333;-8.8;Siramana
11.4;-8.8;Kéniéro
11.316667;-8.833333;Farasababé
11.35;-8.866667;Kolenfi
11.4;-8.833333;Bilimtomo
11.45;-8.783333;Kokourouninda
11.466667;-8.783333;Ourouninda
11.483333;-8.783333;Bouémékéla
7.826944;-8.123056;Dirita
7.9;-8.65;Oua
7.905556;-8.646667;Yapolia
7.910833;-8.646389;Gou
7.973056;-8.682778;Soulouta
8.033333;-8.666667;Foumou
8.033333;-8.666667;Voumou
7.966667;-8.65;Oulei
9.4;-8.933333;Kounian
11.533333;-8.75;Koboron
11.5;-8.766667;Magana
11.533333;-8.783333;Léfara
11.533333;-8.783333;Léfara
11.533333;-8.733333;Mamadou Satouko
11.533333;-8.716667;Faranda
11.55;-8.733333;Kaladian
11.55;-8.716667;Maniansorifana
11.55;-8.7;Faranda
7.931389;-8.933611;Loho
7.954444;-8.932778;Baouo
7.860278;-8.943333;Niéma
7.928333;-8.451389;Kouégéta
7.95;-8.466667;Dourou Ya
7.965556;-8.442778;Hadigi
7.975;-8.448056;Fonia
7.966667;-8.433333;Togolé
7.910278;-8.42;Kani
7.959167;-8.4125;Malou
8.216667;-8.683333;Kouyé
8.033333;-8.95;Ouyéyé
8.083333;-8.933333;Touroulé
8.133333;-8.95;Koro
8.15;-8.933333;Didiko
8.166667;-8.95;Ouréya
7.915278;-8.937222;Poé
7.921389;-8.310556;Kassieta
7.897778;-8.280833;Gouélémata
7.897778;-8.280833;Guélémata
7.933333;-8.25;Niangamba
7.898056;-8.953056;Tilé
7.683333;-8.816667;Bougoulo
7.758333;-8.804722;Dorota
7.758333;-8.804722;Dorola
7.7;-8.783333;Gonon
7.691389;-8.7725;Bohon
7.683333;-8.766667;Nien
7.7;-8.766667;Pan
7.7;-8.766667;Ze
7.706944;-8.745833;Bipa
7.681944;-8.732222;Toulémou
7.733333;-8.716667;Koiré
7.733333;-8.666667;Nianda
7.733333;-8.633333;Kotodzou
7.75;-8.666667;Pedi
7.75;-8.65;Galipo
7.533333;-8.733333;Débélé
7.517778;-8.720556;Diapélé
7.711667;-9.000278;Oueta
10.033333;-13.65;Ouassou
10.033333;-13.65;Wassou
10.033333;-13.65;Ouossou
9.864167;-13.545;Mérébé
9.820278;-13.677778;Touguy Souroul
9.820278;-13.677778;Touguisoukou
9.822778;-13.673333;Mélémala
9.822778;-13.673333;Mélémaia
9.858889;-13.671389;Dentéma, Île
9.875833;-13.681944;Kakunzu, Île
9.875833;-13.681944;Kakounsou, Île
9.892778;-13.691667;Diguidigui
9.773056;-13.699722;Koni-Bombo
9.773056;-13.699722;Konebombi Island
9.773056;-13.699722;Konebomby, Île
9.773056;-13.699722;Khonibombé, Île
9.773056;-13.699722;Khanibombé, Île
9.811944;-13.734722;Kandia
9.811944;-13.734722;Kandian
9.836944;-13.7175;Kanka
9.811667;-13.701944;Fotoro
9.811667;-13.767778;Khonibombo
9.824444;-13.778889;Bokhinéné
11.25;-8.816667;Diguidankola
11.516667;-8.7;Kokoun
11.466667;-8.666667;Koboloni
11.033333;-8.7;Dalakolo
11.15;-8.616667;Boko Kourou
11.15;-8.583333;Kolomoko
11.45;-8.583333;Léda
11.45;-8.55;Ouolola
11.45;-8.55;Wolola
11.283333;-8.533333;Koulouna Kourou
11.3;-8.533333;Bérékolé
11.083333;-8.716667;Fouloundoudala Kourou
11.083333;-8.716667;Fouloundoudala
7.911667;-8.498333;Kokota
7.911667;-8.498333;Kokoto
7.911667;-8.498333;Kogota
7.916667;-8.498056;Dourou
7.921389;-8.498333;Kéréia
7.891667;-8.481389;Iaouassou
7.931944;-8.481944;Niangamita
11.866667;-11.633333;Boriko
11.933333;-11.566667;Guermekka
11.8;-11.733333;Ollandé
11.8;-11.733333;Olandé
11.8;-11.733333;Ollandé Tiéké
11.8;-11.733333;Olandé Tiéké
11.783333;-11.783333;Kota, Fello
11.783333;-11.766667;Simili
11.783333;-11.766667;Medina-Bambaya
11.816667;-11.683333;Tinketta, Fello
11.733333;-11.966667;Dougoulin
11.733333;-11.966667;Dougouli
11.566667;-12.15;Pilimili
11.566667;-12.15;Pilimini
11.266667;-9.033333;Koba Ko
10.033333;-13.866667;Kaounsou
10.066667;-13.933333;Tofiya
10.066667;-13.933333;Tofia
10.15;-13.883333;Donké
10.15;-13.883333;Donké
10.166667;-13.866667;Bessé
10.166667;-13.866667;Binsin
10.1;-13.833333;Sondeya
10.233333;-13.8;Monsi
10.25;-13.583333;Wonkoulou
10.25;-13.583333;Wonkolon
10.25;-13.583333;Ouonkolon
10.233333;-13.566667;Séguéya
10.233333;-13.566667;Séguita
10.266667;-13.4;Basan
10.266667;-13.416667;Yenyéya
10.266667;-13.416667;Yenyeia
10.266667;-13.416667;Yennya
10.266667;-13.416667;Yanguia
10.266667;-13.433333;Koulima
10.333333;-13.35;Yembéyakhori
10.333333;-13.35;Yembekori
10.333333;-13.35;Yembéakori
10.333333;-13.35;Yambéakori
12.116667;-9.65;Konienanta
12.133333;-9.616667;Kouroussabanté
9.946667;-13.621111;Koléya
9.953333;-13.614444;Sanko
12.116667;-9.283333;Dienbékou
12.1;-9.216667;Séourou
12.1;-9.2;Kerdougoula
12.15;-9.433333;Sansan
12.116667;-9.466667;Moria
12.066667;-9.466667;Sounbaraya
12.066667;-9.466667;Soumbaraya
12.1;-9.433333;Badialata
12.116667;-9.416667;Fandanta
12.133333;-9.383333;Komourounifé
10.233333;-7.983333;Djoboko
10.416667;-8.183333;Balé
11.383333;-8.516667;Bambadinga Kourou
11.266667;-8.766667;Kourouni Korogoué
11.316667;-8.766667;Kossala Kourou
11.6;-8.75;Balandougou
11.933333;-10.066667;Sembou Kourou
11.95;-10.033333;Sembou
11.916667;-10.083333;Kambaya Koura
11.983333;-9.983333;Kodiougoula
11.883333;-10.083333;Kambaya Koro
11.916667;-10.016667;Dioulafoundo Kourou
11.933333;-9.966667;Missala
11.966667;-9.916667;Kakama
12.033333;-9.85;Sounbaraya
11.916667;-10.033333;Touréta Kolé Ko
11.966667;-9.983333;Farafi
7.950556;-8.783889;Bomon
7.959722;-8.780278;Gban
7.956667;-8.761944;Youa
7.890833;-8.726667;Ouono
7.909167;-8.728611;Souhoulé
11.316667;-9.083333;Koulou Korodji
11.35;-9.066667;Dialankan
11.35;-9.05;Nianko
11.016667;-9.483333;Foual
11.066667;-9.583333;Sokélinko
11.116667;-9.6;Faradian
11.116667;-9.583333;Telininkoro
11.05;-9.516667;Semou
12.366667;-9.233333;Kanikoné
12.5;-9.216667;Doukafarakolé
12.366667;-9.15;Samalakolé
12.366667;-9.133333;Témako
12.35;-9.116667;Ganiakoura
12.166667;-9.05;Niakalékolon
12.05;-8.916667;Tounkan
12.083333;-9;Maniaka
12.083333;-8.933333;Fatakou
12.016667;-8.933333;Noumoudaga
12.016667;-8.916667;Bokofélé
7.623889;-8.255833;Sanganian
7.633333;-8.266667;Blogbo
7.65;-8.266667;Mion
7.65;-8.266667;Mien
7.657222;-8.272778;Mia
7.657222;-8.272778;Mion
7.641389;-8.260278;Wolanda
7.626667;-8.247778;Diré
7.629722;-8.243611;Péa
7.665278;-8.319444;Gbié
7.673889;-8.317222;Nzo
7.9;-9.033333;Toulou
7.9;-9.033333;Boloma
12.033333;-9.133333;Dialawassa
12.033333;-9.133333;Dialavassa
12.016667;-9.083333;Gonkoïlé
12.016667;-9.016667;Doura
12.016667;-9;Doura
12.016667;-8.95;Kalibakalako
7.802222;-8.206944;Guéta
7.744722;-8.1925;Bougou
7.743056;-8.183333;Kéta
7.743056;-8.183333;Keuta
7.743056;-8.183333;Kata
7.743056;-8.183333;Kéto
7.803056;-8.174722;Gban
7.78;-8.163056;Pineta
7.821667;-8.235;Go
7.816667;-8.233333;Lémou Ya
7.816667;-8.233333;Fla Ya
7.833333;-8.233333;Lyoé
7.581667;-8.726667;Sehipa
7.583333;-8.716667;Kan
7.5;-8.816667;Manaouen
7.502778;-8.8025;Ble
7.553889;-8.815278;Yossono
7.567222;-8.814167;Beley
7.55;-8.8;Yo
7.483333;-8.783333;Béléton
11.35;-8.783333;Douni
11.466667;-8.65;Kékodosa Kourou
11.116667;-8.616667;Nankourou
10.883333;-8.3;Bereko
11.533333;-9.55;Dabala
11.8;-9.583333;Farinkamaya
11.833333;-9.6;Sandem Kourou
7.616667;-8.45;Tuo, Colline de
7.666667;-8.483333;Bangué
7.666667;-8.483333;Yakpolia
7.683056;-8.491944;Moho
7.678611;-8.510833;Solomiennta
7.678611;-8.510833;Soromenta
7.7;-8.483333;Banh
7.7;-8.483333;Ban
7.7;-8.483333;Vé
7.616667;-8.55;Gba
7.566667;-8.216667;Tiéton
7.95;-9;Souroun Ya
9.7975;-13.750278;Kanforifara
7.913889;-8.700278;Kolalé
7.998056;-8.755833;Gbadiou
8.033333;-8.783333;Ouleta
