LAT;LONG;FULL_NAME_ND_RO;;;;;;;;;;;;;;;;;;;;;;;;;;
14.684167;-17.203056;Sangamar;;;;;;;;;;;;;;;;;;;;;;;;;;
14.830833;-17.051111;Ndemene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.819167;-17.043333;Kolobane;;;;;;;;;;;;;;;;;;;;;;;;;;
14.826667;-17.051389;Niakhib Ouolof;;;;;;;;;;;;;;;;;;;;;;;;;;
14.457222;-17.01;Keur Joseph;;;;;;;;;;;;;;;;;;;;;;;;;;
14.686667;-17.443889;Gibraltar;;;;;;;;;;;;;;;;;;;;;;;;;;
16.244167;-16.256944;Massara Gabou;;;;;;;;;;;;;;;;;;;;;;;;;;
16.211944;-16.255;Ndiougue Bress;;;;;;;;;;;;;;;;;;;;;;;;;;
16.009167;-16.360833;Menguegne Boye;;;;;;;;;;;;;;;;;;;;;;;;;;
16.021944;-16.345833;Menguegne Peul;;;;;;;;;;;;;;;;;;;;;;;;;;
14.753889;-17.215833;Gouye Niaye;;;;;;;;;;;;;;;;;;;;;;;;;;
16.056111;-16.495556;Bop Tior;;;;;;;;;;;;;;;;;;;;;;;;;;
12.683333;-16.25;Boudone;;;;;;;;;;;;;;;;;;;;;;;;;;
14.716667;-15.766667;Balol;;;;;;;;;;;;;;;;;;;;;;;;;;
14.716667;-15.766667;Balolle;;;;;;;;;;;;;;;;;;;;;;;;;;
13.666667;-13.7;Kidiba;;;;;;;;;;;;;;;;;;;;;;;;;;
15.183333;-16.533333;Khaouar;;;;;;;;;;;;;;;;;;;;;;;;;;
15.183333;-16.533333;Kheouar;;;;;;;;;;;;;;;;;;;;;;;;;;
13.25;-14.683333;Sare Digori Katoume;;;;;;;;;;;;;;;;;;;;;;;;;;
12.916667;-13.95;Sare Diaoube;;;;;;;;;;;;;;;;;;;;;;;;;;
12.683333;-14.533333;Sare Diam;;;;;;;;;;;;;;;;;;;;;;;;;;
14.9725;-17.090833;Bereup;;;;;;;;;;;;;;;;;;;;;;;;;;
15.033056;-17.021111;Keur Malal;;;;;;;;;;;;;;;;;;;;;;;;;;
14.805278;-17.343611;Malika-Mer;;;;;;;;;;;;;;;;;;;;;;;;;;
14.791944;-17.285;Wekh Wekh;;;;;;;;;;;;;;;;;;;;;;;;;;
14.569167;-17.1;Poponguine Serere;;;;;;;;;;;;;;;;;;;;;;;;;;
14.474722;-17.019722;Keur Djita;;;;;;;;;;;;;;;;;;;;;;;;;;
14.493889;-17.010556;Keur Baboukar Ndiaye;;;;;;;;;;;;;;;;;;;;;;;;;;
14.754167;-17.1175;Hine Dougne;;;;;;;;;;;;;;;;;;;;;;;;;;
14.558056;-17.012778;Orstom;;;;;;;;;;;;;;;;;;;;;;;;;;
14.723056;-17.143333;Yam;;;;;;;;;;;;;;;;;;;;;;;;;;
14.711111;-17.1275;Guire;;;;;;;;;;;;;;;;;;;;;;;;;;
14.702222;-17.122222;Ngonda;;;;;;;;;;;;;;;;;;;;;;;;;;
14.651944;-17.113889;Kholpe;;;;;;;;;;;;;;;;;;;;;;;;;;
12.55;-16.8;North Bank;;;;;;;;;;;;;;;;;;;;;;;;;;
12.55;-16.8;Banc du Nord;;;;;;;;;;;;;;;;;;;;;;;;;;
13.166667;-15.966667;Alakounda;;;;;;;;;;;;;;;;;;;;;;;;;;
14.669167;-17.448889;Anse des Madeleines;;;;;;;;;;;;;;;;;;;;;;;;;;
13.833333;-13.033333;Lounty;;;;;;;;;;;;;;;;;;;;;;;;;;
13.833333;-13.033333;Lountyi;;;;;;;;;;;;;;;;;;;;;;;;;;
13.833333;-13.033333;Lountchi;;;;;;;;;;;;;;;;;;;;;;;;;;
16.398611;-16.319167;Tiguet;;;;;;;;;;;;;;;;;;;;;;;;;;
13.633333;-13.716667;Sitaoule Boure Kamara;;;;;;;;;;;;;;;;;;;;;;;;;;
14.683333;-16.716667;Diak Bodokhane;;;;;;;;;;;;;;;;;;;;;;;;;;
14.683333;-16.716667;Diak;;;;;;;;;;;;;;;;;;;;;;;;;;
14.683333;-16.716667;Diack;;;;;;;;;;;;;;;;;;;;;;;;;;
13.816667;-14.45;Mereto;;;;;;;;;;;;;;;;;;;;;;;;;;
14.466667;-16.133333;Keur Yabi;;;;;;;;;;;;;;;;;;;;;;;;;;
14.733333;-16.933333;Keur Tiem Savare;;;;;;;;;;;;;;;;;;;;;;;;;;
12.955556;-16.341389;Katoudie;;;;;;;;;;;;;;;;;;;;;;;;;;
13.688056;-16.516111;Katior;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8325;-15.059444;Sare Bakari;;;;;;;;;;;;;;;;;;;;;;;;;;
14.3;-16.233333;Bogalar;;;;;;;;;;;;;;;;;;;;;;;;;;
13.9;-13.433333;Bagayogo;;;;;;;;;;;;;;;;;;;;;;;;;;
14.183333;-16.75;Bagana;;;;;;;;;;;;;;;;;;;;;;;;;;
16.409444;-15.063333;Tieoude;;;;;;;;;;;;;;;;;;;;;;;;;;
12.804167;-16.179444;Djitoukoubon;;;;;;;;;;;;;;;;;;;;;;;;;;
12.358889;-16.626111;Djirak;;;;;;;;;;;;;;;;;;;;;;;;;;
16.017222;-16.356944;Menguegne;;;;;;;;;;;;;;;;;;;;;;;;;;
16.017222;-16.356944;Mengueye;;;;;;;;;;;;;;;;;;;;;;;;;;
15.283333;-16.766667;Omba;;;;;;;;;;;;;;;;;;;;;;;;;;
15.283333;-16.766667;Mba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.866667;-16.566667;Marigot de Labor;;;;;;;;;;;;;;;;;;;;;;;;;;
13.866667;-16.566667;Bolon Labor;;;;;;;;;;;;;;;;;;;;;;;;;;
16.046111;-16.320278;Tefe;;;;;;;;;;;;;;;;;;;;;;;;;;
16.046111;-16.320278;Tef;;;;;;;;;;;;;;;;;;;;;;;;;;
14.116667;-16.216667;Tcheneke;;;;;;;;;;;;;;;;;;;;;;;;;;
15.266667;-16.45;Dienne;;;;;;;;;;;;;;;;;;;;;;;;;;
15.266667;-16.45;Dienne Rat;;;;;;;;;;;;;;;;;;;;;;;;;;
14.516667;-15.933333;Diene Lagane;;;;;;;;;;;;;;;;;;;;;;;;;;
14.566667;-15.666667;Dara Idi;;;;;;;;;;;;;;;;;;;;;;;;;;
14.683333;-16.416667;Dara;;;;;;;;;;;;;;;;;;;;;;;;;;
14.133333;-13.966667;Dawadi;;;;;;;;;;;;;;;;;;;;;;;;;;
14.133333;-13.966667;Daoudi;;;;;;;;;;;;;;;;;;;;;;;;;;
14.133333;-13.966667;Daouadi;;;;;;;;;;;;;;;;;;;;;;;;;;
14.016667;-16.7;Ile de Marnia;;;;;;;;;;;;;;;;;;;;;;;;;;
14.016667;-16.7;Ile de Mar;;;;;;;;;;;;;;;;;;;;;;;;;;
14.966667;-16.4;Dinguiraye;;;;;;;;;;;;;;;;;;;;;;;;;;
14.966667;-16.4;Ndieguet;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6;-14.166667;Mael Jaube;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6;-14.166667;Rio Mael Djaube;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6;-14.166667;Marigot Mayel Diaobe;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6;-14.166667;Marigot Mayol Diaobe;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6;-14.166667;Rio Mael Jaube;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6;-14.166667;Mayol Diaobe;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6;-14.166667;Mayel Diaobe;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6;-14.166667;Rio Mael Jaube;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6;-14.166667;Ribeira Mael Djaube;;;;;;;;;;;;;;;;;;;;;;;;;;
13.603889;-16.526111;Bolon Massirinko;;;;;;;;;;;;;;;;;;;;;;;;;;
13.603889;-16.526111;Bolon Massarinko;;;;;;;;;;;;;;;;;;;;;;;;;;
13.603889;-16.526111;Bolom Massarinko;;;;;;;;;;;;;;;;;;;;;;;;;;
13.603889;-16.526111;Massarinko Bolon;;;;;;;;;;;;;;;;;;;;;;;;;;
13.25;-14.7;Velia Bounka;;;;;;;;;;;;;;;;;;;;;;;;;;
16.465278;-15.696111;Taoue;;;;;;;;;;;;;;;;;;;;;;;;;;
16.465278;-15.696111;Taboure;;;;;;;;;;;;;;;;;;;;;;;;;;
12.468889;-16.780556;Diembering;;;;;;;;;;;;;;;;;;;;;;;;;;
12.468889;-16.780556;Diebering;;;;;;;;;;;;;;;;;;;;;;;;;;
12.468889;-16.780556;Guimbering;;;;;;;;;;;;;;;;;;;;;;;;;;
12.468889;-16.780556;Diembereng;;;;;;;;;;;;;;;;;;;;;;;;;;
12.468889;-16.780556;Djiwat;;;;;;;;;;;;;;;;;;;;;;;;;;
14.783333;-15.75;Yongo;;;;;;;;;;;;;;;;;;;;;;;;;;
13.016667;-16.416667;Ouagaran;;;;;;;;;;;;;;;;;;;;;;;;;;
15;-16.216667;Ouadene;;;;;;;;;;;;;;;;;;;;;;;;;;
13.733333;-14;Koredia Diaka;;;;;;;;;;;;;;;;;;;;;;;;;;
13.15;-16.4;Koram;;;;;;;;;;;;;;;;;;;;;;;;;;
13.15;-16.4;Kouram;;;;;;;;;;;;;;;;;;;;;;;;;;
13.65;-14.683333;Konte;;;;;;;;;;;;;;;;;;;;;;;;;;
13.1;-14.133333;Sare Niani;;;;;;;;;;;;;;;;;;;;;;;;;;
13.883333;-13.65;Sare Ngueye;;;;;;;;;;;;;;;;;;;;;;;;;;
13.066667;-14.35;Sare Ndiobo;;;;;;;;;;;;;;;;;;;;;;;;;;
13.016667;-14.866667;Sare Moustafa;;;;;;;;;;;;;;;;;;;;;;;;;;
14.735278;-17.313056;Niaye Alla;;;;;;;;;;;;;;;;;;;;;;;;;;
16.028889;-16.489167;Sor-Marmeal;;;;;;;;;;;;;;;;;;;;;;;;;;
14.7175;-17.208333;Kandabadia;;;;;;;;;;;;;;;;;;;;;;;;;;
16.191111;-16.363889;Amoura;;;;;;;;;;;;;;;;;;;;;;;;;;
14.675833;-17.446111;Rebeus;;;;;;;;;;;;;;;;;;;;;;;;;;
14.788056;-17.216667;Ndiekhirat Ndlobene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.836111;-17.251389;Niaga Peul;;;;;;;;;;;;;;;;;;;;;;;;;;
12.733333;-14.35;Didiore;;;;;;;;;;;;;;;;;;;;;;;;;;
14.85;-15.833333;Gueene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.883333;-15.866667;Guede;;;;;;;;;;;;;;;;;;;;;;;;;;
14.116667;-16.35;Guague;;;;;;;;;;;;;;;;;;;;;;;;;;
14.116667;-16.35;Guague Cherif;;;;;;;;;;;;;;;;;;;;;;;;;;
14.116667;-16.35;Gague;;;;;;;;;;;;;;;;;;;;;;;;;;
13.116667;-16.35;Elol;;;;;;;;;;;;;;;;;;;;;;;;;;
14.25;-15.866667;Ngar Gueye;;;;;;;;;;;;;;;;;;;;;;;;;;
14.75;-16.533333;Ngara;;;;;;;;;;;;;;;;;;;;;;;;;;
14.75;-16.533333;Graf;;;;;;;;;;;;;;;;;;;;;;;;;;
14.75;-16.533333;Ngaraf;;;;;;;;;;;;;;;;;;;;;;;;;;
14.666667;-16.066667;Goundiogue;;;;;;;;;;;;;;;;;;;;;;;;;;
14.666667;-16.066667;Goundione;;;;;;;;;;;;;;;;;;;;;;;;;;
12.983333;-14.266667;Goundaga;;;;;;;;;;;;;;;;;;;;;;;;;;
13;-13.883333;Pakinia Yerba;;;;;;;;;;;;;;;;;;;;;;;;;;
14.808611;-17.3075;Lac M'Bogosse;;;;;;;;;;;;;;;;;;;;;;;;;;
14.808611;-17.3075;Lac Mbeubeusse;;;;;;;;;;;;;;;;;;;;;;;;;;
14.808611;-17.3075;Lac Mobeusse;;;;;;;;;;;;;;;;;;;;;;;;;;
14.808611;-17.3075;Lac M'Bobeusse;;;;;;;;;;;;;;;;;;;;;;;;;;
13.7;-16.416667;Taiba;;;;;;;;;;;;;;;;;;;;;;;;;;
12.726944;-16.233611;Tabi;;;;;;;;;;;;;;;;;;;;;;;;;;
12.9;-14.466667;Tabasseye Mandingue;;;;;;;;;;;;;;;;;;;;;;;;;;
14.583333;-16.416667;Diandoume;;;;;;;;;;;;;;;;;;;;;;;;;;
14.583333;-16.416667;Diandoum;;;;;;;;;;;;;;;;;;;;;;;;;;
13.85;-14.483333;Dianbour;;;;;;;;;;;;;;;;;;;;;;;;;;
13.85;-14.483333;Diambour;;;;;;;;;;;;;;;;;;;;;;;;;;
12.443889;-16.749444;Bouyouye;;;;;;;;;;;;;;;;;;;;;;;;;;
13.8;-15.883333;Keur Amat Rasta;;;;;;;;;;;;;;;;;;;;;;;;;;
13.783333;-15.6;Ker Ali;;;;;;;;;;;;;;;;;;;;;;;;;;
13.783333;-15.6;Keur Ali Diangou;;;;;;;;;;;;;;;;;;;;;;;;;;
16.409722;-15.149722;Petel Diabi;;;;;;;;;;;;;;;;;;;;;;;;;;
14.316667;-15.8;Petegne Kahone;;;;;;;;;;;;;;;;;;;;;;;;;;
12.816667;-14.466667;Ngoki;;;;;;;;;;;;;;;;;;;;;;;;;;
14.183333;-13.883333;Kelekone-Bogual;;;;;;;;;;;;;;;;;;;;;;;;;;
14.183333;-13.883333;Kelekone-Bogual Mare;;;;;;;;;;;;;;;;;;;;;;;;;;
14.183333;-13.883333;Keletone;;;;;;;;;;;;;;;;;;;;;;;;;;
14.183333;-13.883333;Keleton;;;;;;;;;;;;;;;;;;;;;;;;;;
14.183333;-13.883333;Kelekone Bogal;;;;;;;;;;;;;;;;;;;;;;;;;;
14.708889;-17.455278;Grand Dakar;;;;;;;;;;;;;;;;;;;;;;;;;;
14.708889;-17.455278;Grand Dakar Bope;;;;;;;;;;;;;;;;;;;;;;;;;;
13.75;-15.883333;Tjisse;;;;;;;;;;;;;;;;;;;;;;;;;;
16.255;-15.544722;Eri N'Diagua;;;;;;;;;;;;;;;;;;;;;;;;;;
16.255;-15.544722;Eri Ndiaga;;;;;;;;;;;;;;;;;;;;;;;;;;
14.65;-16.5;Sassar;;;;;;;;;;;;;;;;;;;;;;;;;;
13.5;-13.55;Saroudia;;;;;;;;;;;;;;;;;;;;;;;;;;
13.533333;-15.083333;Sare Yorobouya;;;;;;;;;;;;;;;;;;;;;;;;;;
14.833333;-15.5;Daga;;;;;;;;;;;;;;;;;;;;;;;;;;
13.8;-15.866667;Dafar;;;;;;;;;;;;;;;;;;;;;;;;;;
14.866667;-15.8;Dadj;;;;;;;;;;;;;;;;;;;;;;;;;;
13.605556;-16.525556;Massarinko;;;;;;;;;;;;;;;;;;;;;;;;;;
13.605556;-16.525556;Massarinko Bolon;;;;;;;;;;;;;;;;;;;;;;;;;;
15.116667;-16.75;Massar;;;;;;;;;;;;;;;;;;;;;;;;;;
15.116667;-16.75;Massare;;;;;;;;;;;;;;;;;;;;;;;;;;
13.683333;-14.133333;Koussanar;;;;;;;;;;;;;;;;;;;;;;;;;;
14.95;-15.883333;Taofer;;;;;;;;;;;;;;;;;;;;;;;;;;
14.533333;-16.933333;Tannguis;;;;;;;;;;;;;;;;;;;;;;;;;;
14.533333;-16.933333;Tanguis;;;;;;;;;;;;;;;;;;;;;;;;;;
13.683333;-15.983333;Diaye;;;;;;;;;;;;;;;;;;;;;;;;;;
13.016667;-13.516667;Damantan;;;;;;;;;;;;;;;;;;;;;;;;;;
13.05;-13.783333;Damade;;;;;;;;;;;;;;;;;;;;;;;;;;
12.497778;-16.425278;Mandjak;;;;;;;;;;;;;;;;;;;;;;;;;;
12.497778;-16.425278;Mandijak;;;;;;;;;;;;;;;;;;;;;;;;;;
12.511667;-16.448889;Enanpor;;;;;;;;;;;;;;;;;;;;;;;;;;
12.511667;-16.448889;Enampore;;;;;;;;;;;;;;;;;;;;;;;;;;
14.866667;-16.55;Diam Sine;;;;;;;;;;;;;;;;;;;;;;;;;;
14.866667;-16.55;Ndiam Sine;;;;;;;;;;;;;;;;;;;;;;;;;;
13.333333;-13.766667;Madina Kokoun;;;;;;;;;;;;;;;;;;;;;;;;;;
13.333333;-13.766667;Medina;;;;;;;;;;;;;;;;;;;;;;;;;;
13.633333;-16.3;Madina Djikoye;;;;;;;;;;;;;;;;;;;;;;;;;;
13.8;-13.966667;Madina Diaka;;;;;;;;;;;;;;;;;;;;;;;;;;
13.433333;-13.233333;Tingoto;;;;;;;;;;;;;;;;;;;;;;;;;;
13.716667;-15.833333;Bakesaloum;;;;;;;;;;;;;;;;;;;;;;;;;;
14.966667;-16.7;Baiti Sali;;;;;;;;;;;;;;;;;;;;;;;;;;
13.966667;-15.766667;Keur Sering Taiba;;;;;;;;;;;;;;;;;;;;;;;;;;
14.7;-15.716667;Keur Serigne Baye Falo;;;;;;;;;;;;;;;;;;;;;;;;;;
12.723056;-16.301111;Kassankili;;;;;;;;;;;;;;;;;;;;;;;;;;
12.883333;-14.133333;Sare Aldina;;;;;;;;;;;;;;;;;;;;;;;;;;
14.75;-16.833333;Sar Bayane;;;;;;;;;;;;;;;;;;;;;;;;;;
14.75;-16.833333;Keur Sara Badiane;;;;;;;;;;;;;;;;;;;;;;;;;;
13.5;-14.283333;Sarakole;;;;;;;;;;;;;;;;;;;;;;;;;;
13.583333;-14.2;Sarabakounda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.500278;-15.972778;Blaze;;;;;;;;;;;;;;;;;;;;;;;;;;
12.500278;-15.972778;Blaz;;;;;;;;;;;;;;;;;;;;;;;;;;
13.416667;-14.85;Ngoudouro;;;;;;;;;;;;;;;;;;;;;;;;;;
14.666667;-15.85;Tip;;;;;;;;;;;;;;;;;;;;;;;;;;
14.683333;-16.433333;Nganderh;;;;;;;;;;;;;;;;;;;;;;;;;;
14.683333;-16.433333;Ngander;;;;;;;;;;;;;;;;;;;;;;;;;;
14.033333;-16.766667;Ngalou Sessene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.566667;-16.666667;Lamatyr;;;;;;;;;;;;;;;;;;;;;;;;;;
14.566667;-16.666667;Loumatir;;;;;;;;;;;;;;;;;;;;;;;;;;
14.45;-16.85;Louli Mbafaye;;;;;;;;;;;;;;;;;;;;;;;;;;
13.65;-13.916667;Sintiou Kolinka;;;;;;;;;;;;;;;;;;;;;;;;;;
13.65;-13.916667;Sinntiou Kolinka;;;;;;;;;;;;;;;;;;;;;;;;;;
13.65;-13.916667;Sinthiou Kolinka;;;;;;;;;;;;;;;;;;;;;;;;;;
14.483333;-16.783333;Sintiou Goudaguene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.483333;-16.783333;Sinntiou Goudaguene;;;;;;;;;;;;;;;;;;;;;;;;;;
13.666667;-15.516667;Lohene;;;;;;;;;;;;;;;;;;;;;;;;;;
12.95;-13.75;Linnkiring;;;;;;;;;;;;;;;;;;;;;;;;;;
12.933333;-13.783333;Linngueoual;;;;;;;;;;;;;;;;;;;;;;;;;;
14.733333;-15.783333;Keur Morgaye Take;;;;;;;;;;;;;;;;;;;;;;;;;;
13.566667;-14.05;Kandekounda;;;;;;;;;;;;;;;;;;;;;;;;;;
14.816667;-16.616667;Poudaye;;;;;;;;;;;;;;;;;;;;;;;;;;
14.3;-14.633333;Poubar;;;;;;;;;;;;;;;;;;;;;;;;;;
13.633333;-15.883333;Keur Alassane Khodia;;;;;;;;;;;;;;;;;;;;;;;;;;
12.533889;-16.7275;Guifalaguene;;;;;;;;;;;;;;;;;;;;;;;;;;
12.533889;-16.7275;Guilafaguene;;;;;;;;;;;;;;;;;;;;;;;;;;
13.766667;-16.116667;Tiarene Alassane;;;;;;;;;;;;;;;;;;;;;;;;;;
14.65;-16.183333;Diourbel;;;;;;;;;;;;;;;;;;;;;;;;;;
12.933333;-14.133333;Sare Yoba;;;;;;;;;;;;;;;;;;;;;;;;;;
12.683333;-14.616667;Rio de Sare Uale;;;;;;;;;;;;;;;;;;;;;;;;;;
13.066667;-16.383333;Bassene;;;;;;;;;;;;;;;;;;;;;;;;;;
12.983333;-16.35;Bassanbea;;;;;;;;;;;;;;;;;;;;;;;;;;
13.716667;-14.566667;Barsafa;;;;;;;;;;;;;;;;;;;;;;;;;;
14.683333;-16.616667;Diarga;;;;;;;;;;;;;;;;;;;;;;;;;;
14.85;-16.65;Diarate;;;;;;;;;;;;;;;;;;;;;;;;;;
14.85;-16.65;Ndiakoul;;;;;;;;;;;;;;;;;;;;;;;;;;
14.433333;-16.633333;Diarab;;;;;;;;;;;;;;;;;;;;;;;;;;
12.916667;-14.166667;Diaoube;;;;;;;;;;;;;;;;;;;;;;;;;;
14.5;-16.4;Saignefollo;;;;;;;;;;;;;;;;;;;;;;;;;;
14.5;-16.4;Segnefolo;;;;;;;;;;;;;;;;;;;;;;;;;;
14.75;-17.333333;Dakar Region;;;;;;;;;;;;;;;;;;;;;;;;;;
14.75;-17.333333;Region de Dakar;;;;;;;;;;;;;;;;;;;;;;;;;;
14.75;-17.333333;Region du Cap Vert;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7;-14.483333;Koumbakara;;;;;;;;;;;;;;;;;;;;;;;;;;
12.781389;-16.588889;Koulour Stoupaye;;;;;;;;;;;;;;;;;;;;;;;;;;
12.781389;-16.588889;Koulour Etoupaye;;;;;;;;;;;;;;;;;;;;;;;;;;
13.1;-16.616667;Koulobori;;;;;;;;;;;;;;;;;;;;;;;;;;
12.938889;-16.045278;Foret Classee de Koulaye;;;;;;;;;;;;;;;;;;;;;;;;;;
14.8;-16.3;Taiba Moutoufa;;;;;;;;;;;;;;;;;;;;;;;;;;
14.8;-16.3;Taiba Mouloufa;;;;;;;;;;;;;;;;;;;;;;;;;;
14.8;-16.3;Taiba;;;;;;;;;;;;;;;;;;;;;;;;;;
14.8;-16.3;Taiba Moutoufat;;;;;;;;;;;;;;;;;;;;;;;;;;
14.8;-16.3;Taiba Moutoufal;;;;;;;;;;;;;;;;;;;;;;;;;;
14.638889;-17.173333;Yenne-sur-Mer;;;;;;;;;;;;;;;;;;;;;;;;;;
14.638889;-17.173333;Yene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.638889;-17.173333;Yen;;;;;;;;;;;;;;;;;;;;;;;;;;
14.638889;-17.173333;Yene Kaw;;;;;;;;;;;;;;;;;;;;;;;;;;
14.483333;-16.166667;Tiakmar;;;;;;;;;;;;;;;;;;;;;;;;;;
12.661667;-16.745278;Nissi;;;;;;;;;;;;;;;;;;;;;;;;;;
13.55;-15.066667;Kadang;;;;;;;;;;;;;;;;;;;;;;;;;;
12.503889;-16.714444;Kachiouan;;;;;;;;;;;;;;;;;;;;;;;;;;
12.503889;-16.714444;Kachiouane;;;;;;;;;;;;;;;;;;;;;;;;;;
12.503889;-16.714444;Cachiouane;;;;;;;;;;;;;;;;;;;;;;;;;;
14.816667;-16.7;Gade Khaye;;;;;;;;;;;;;;;;;;;;;;;;;;
14.816667;-16.7;Gadan Kaye;;;;;;;;;;;;;;;;;;;;;;;;;;
13.183333;-13.316667;Fourou;;;;;;;;;;;;;;;;;;;;;;;;;;
14.824722;-17.045;Niarib Serere;;;;;;;;;;;;;;;;;;;;;;;;;;
14.824722;-17.045;Niarib;;;;;;;;;;;;;;;;;;;;;;;;;;
14.824722;-17.045;Niakhib;;;;;;;;;;;;;;;;;;;;;;;;;;
13.483333;-13.65;Niaoule;;;;;;;;;;;;;;;;;;;;;;;;;;
12.971944;-16.226944;Niankit;;;;;;;;;;;;;;;;;;;;;;;;;;
12.971944;-16.226944;Niankite;;;;;;;;;;;;;;;;;;;;;;;;;;
15.116667;-16.6;Ndiakhete;;;;;;;;;;;;;;;;;;;;;;;;;;
15.116667;-16.6;Diakhate;;;;;;;;;;;;;;;;;;;;;;;;;;
12.533056;-16.356111;Brin;;;;;;;;;;;;;;;;;;;;;;;;;;
16.009722;-15.678611;Bowde Doudal;;;;;;;;;;;;;;;;;;;;;;;;;;
16.009722;-15.678611;Mbar Toubab;;;;;;;;;;;;;;;;;;;;;;;;;;
15.05;-16.383333;Ndiaou Ndiaou;;;;;;;;;;;;;;;;;;;;;;;;;;
15.05;-16.383333;Ndiaou;;;;;;;;;;;;;;;;;;;;;;;;;;
15.05;-16.383333;Keur Madou N'Diao;;;;;;;;;;;;;;;;;;;;;;;;;;
14.5;-15.816667;Wore;;;;;;;;;;;;;;;;;;;;;;;;;;
13.033333;-13.216667;Weni;;;;;;;;;;;;;;;;;;;;;;;;;;
14.8875;-17.091111;Warhal;;;;;;;;;;;;;;;;;;;;;;;;;;
14.8875;-17.091111;Ouakal;;;;;;;;;;;;;;;;;;;;;;;;;;
14.8875;-17.091111;Wakhal;;;;;;;;;;;;;;;;;;;;;;;;;;
12.537222;-16.302778;Foulakounda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.916667;-16.374167;Diounouge;;;;;;;;;;;;;;;;;;;;;;;;;;
12.916667;-16.374167;Diounoug;;;;;;;;;;;;;;;;;;;;;;;;;;
14.016667;-13.566667;Dembala;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1;-16.683333;M'Bourine;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1;-16.683333;Mborine;;;;;;;;;;;;;;;;;;;;;;;;;;
14.65;-15.6;Yak Sao;;;;;;;;;;;;;;;;;;;;;;;;;;
14.95;-16.7;Tiamene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.95;-16.7;Keur Mourri Thiam;;;;;;;;;;;;;;;;;;;;;;;;;;
13.9;-16.216667;Tiamene;;;;;;;;;;;;;;;;;;;;;;;;;;
16.161389;-16.064444;Ndiorno;;;;;;;;;;;;;;;;;;;;;;;;;;
16.161389;-16.064444;Ndiormo;;;;;;;;;;;;;;;;;;;;;;;;;;
16.161389;-16.064444;Diorno;;;;;;;;;;;;;;;;;;;;;;;;;;
14.55;-15.883333;Patiem 1;;;;;;;;;;;;;;;;;;;;;;;;;;
14.85;-16.4;Pate Sek;;;;;;;;;;;;;;;;;;;;;;;;;;
14.566667;-16.383333;Patar Ngott;;;;;;;;;;;;;;;;;;;;;;;;;;
14.566667;-16.383333;Patar;;;;;;;;;;;;;;;;;;;;;;;;;;
14.05;-16.05;Kavil;;;;;;;;;;;;;;;;;;;;;;;;;;
14.4;-14.133333;Tiangol Palol;;;;;;;;;;;;;;;;;;;;;;;;;;
14.016667;-16.766667;Palmarin Nguedj;;;;;;;;;;;;;;;;;;;;;;;;;;
13.15;-13.483333;Konkouli;;;;;;;;;;;;;;;;;;;;;;;;;;
12.508889;-16.315833;Komouda;;;;;;;;;;;;;;;;;;;;;;;;;;
13.433333;-14.933333;Sare Mansa;;;;;;;;;;;;;;;;;;;;;;;;;;
13.35;-14.8;Sare Mamadou Si;;;;;;;;;;;;;;;;;;;;;;;;;;
12.783333;-14.7;Sare Male;;;;;;;;;;;;;;;;;;;;;;;;;;
12.983333;-13.966667;Sare Madla;;;;;;;;;;;;;;;;;;;;;;;;;;
16.072222;-15.600833;Genty;;;;;;;;;;;;;;;;;;;;;;;;;;
16.072222;-15.600833;Sorelamou;;;;;;;;;;;;;;;;;;;;;;;;;;
16.072222;-15.600833;Sare-Lamou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.716667;-14.333333;Sare Lali;;;;;;;;;;;;;;;;;;;;;;;;;;
14.766667;-15.6;Banane;;;;;;;;;;;;;;;;;;;;;;;;;;
16.450556;-15.168611;Ouli Oti;;;;;;;;;;;;;;;;;;;;;;;;;;
12.983333;-14.2;Aouataba;;;;;;;;;;;;;;;;;;;;;;;;;;
12.983333;-14.2;Awataba;;;;;;;;;;;;;;;;;;;;;;;;;;
14.668333;-17.141944;Kandame;;;;;;;;;;;;;;;;;;;;;;;;;;
