LAT;LONG;FULL_NAME_RO
6.933333;1.016667;Golowou
7.2;1.033333;Kouété
9.95;1.15;Mont Kpéto
9.4;1.316667;Péou
6.533333;.9;Fokpo
10.05;1.166667;Kouzo Donogo
8.883333;1.65;Ayolo
6.116667;.75;Awamo
8.016667;1.35;Tokodié
9.583333;.85;Kakourou
9.983333;1.15;Akombate
9.983333;1.15;Akombété
10.483333;.7;Kuenjiaré
10.483333;.7;Kuanjiaré
6.266667;1.55;Missinou
6.266667;1.55;Misinou
6.466667;1.566667;Momé Balémé
6.466667;1.566667;Balimé
7.966667;1.583333;Katchoukouma
9.983333;.433333;Dogou
10.816667;.1;Nadagou
10.2;.916667;Tankpapiéni
9.5;.583333;Namoré
9.4;1.133333;Lakodayo
8.783333;1.25;Lagoro
8.166667;1;Tchanié
7.616667;1.1;Ohanébé
7.75;1.016667;Ogomé
6.45;1.75;Agbandji
6.45;1.75;Badji
6.45;1.75;Akbandi
9.733333;.9;Pouffa
7.766667;.783333;Potohinké
10.833333;.216667;Badoré
7.383333;1.283333;Afidégnigba
7.383333;1.283333;Afidégnigban
7.116667;.85;Torossi
10.383333;.7;Tontombou
10.383333;.7;Tontommbou
10.866667;.366667;Mont Djoparé
10.666667;.266667;Djoine
7.166667;1.183333;Forêt Classée de Kra
7.133333;1.233333;Komlakopé
9.733333;.866667;Tambidou
9.733333;.866667;Tammbidou
7.083333;1.05;Nissiguékopé
8.816667;1.433333;Nioba
9.533333;1.216667;Alembonda
10.983333;.833333;Soutéhoum
10.616667;.733333;Soumbao
9.083333;.466667;Bokourobé
7.466667;.783333;Boissi
8.383333;1.633333;Bogolo
6.316667;1.65;Fyoata
6.316667;1.65;Fiata
9.2;1.15;Foulandi
10.65;.133333;Niangou
9.216667;1.433333;Sominidè
6.383333;1.3;Tsologou
6.35;1.233333;Tsikplonou
9.466667;.55;Bapélé
6.683333;.916667;Banyi Kopé
6.683333;.916667;Banikopé
10.9;.3;Baniamé Kantindi
7.816667;1.283333;Dotékopé
7;.683333;Mont Lapi
9.233333;1.183333;Lao
9.433333;.9;Tchitchoa
7.633333;.633333;Omleïtché
7.983333;1.6;Oliboukou
7.016667;.666667;Apédomé
6.766667;1.516667;Daroué
6.683333;1.25;Agbouto Kopé
6.65;.933333;Makoumavo
6.65;.933333;Makmavo
7.133333;.733333;Adéta
9.783333;.916667;Palako
9.55;.85;Paktanga
9.9;1.216667;Colline Paguentivadoré
6.183333;1.183333;Diavon
9.416667;1.016667;Dianguia
9.416667;1.016667;Dyanguia
7.416667;1.016667;Fiabomé
9.233333;1.25;Fazadè
9.216667;1.1;Kivinga
9.75;.35;Kissaboui
7.383333;.683333;Ovlouvé
6.716667;.983333;Abékopé
6.833333;1;Kotiokopé
7.616667;1.3;Bodjendi Sada
9.433333;.6;Tabalé
8.85;1.1;Station-Despalang
6.4;1.516667;Akpahonou
10.066667;.883333;Akourke
7.183333;1.016667;Akouajadété
6.35;1.483333;Sokomé
7.283333;1.566667;Sogbohoé
9.9;.383333;Bittindam
9.683333;.566667;Nayommbo
9.683333;.566667;Nayombo
9.883333;.483333;Nawako
9.883333;.483333;Navako
7.016667;1;Siniga
10.05;.833333;Sikou
8;1.116667;Sié
7.816667;.666667;Aka
6.95;1.583333;Lomo
7.566667;.933333;Mont Oussoubé
8.066667;1.266667;Ounto
6.55;1.533333;Ounlewakin
6.55;1.533333;Houndebakin Kondji
9.85;.883333;Atiaka
7.85;1.066667;Até
9.433333;.933333;Dengbaza
10.366667;.566667;Ntané
6.5;1.083333;Notchèkpé
6.35;.933333;Vodomé
10.7;.266667;Pirgou
8.05;1.25;Ayékpada
6.533333;1.433333;Adjirékopé
6.533333;1.433333;Adiré Kopé
6.65;1.033333;Adjido
6.766667;1.066667;Tokpévié
7.283333;1.016667;Toklo
7.283333;1.016667;Massif Toklo
10.883333;.516667;Djenkoukouri
10.816667;.35;Mont Djapiong
7.433333;1.183333;Kpodjivé
6.966667;1.166667;Kpédomé
8.35;.233333;Bassa
8.35;.233333;Basa
8.35;.233333;Palá
8.35;.233333;Kpaza
10.85;.866667;Mobidé
6.816667;.916667;Kolo
8;1.116667;Tché
8;1.116667;Tchié
7.3;1;Agbobolo
9.266667;.766667;Wadandé
6.666667;1.3;Voulè Kopé
6.666667;1.3;Vole Kopé
7.883333;.816667;Gollé
9.2;.633333;Boussoukou
10.8;.233333;Bourkougou
9.666667;.816667;Koudiopo-Youko
9.666667;.816667;Koudyopo Youko
9.416667;.8;Koudyobé
9.416667;.8;Koujiobé
6.616667;.866667;Koudassi
8.716667;.833333;Forêt Classée de l’ Anié
6.316667;1.616667;Anféou
6.316667;1.616667;Angfeu
6.316667;1.616667;Anfwen
6.316667;1.616667;Anfouin
6.316667;1.616667;Anfeï
6.316667;1.616667;Anfoin
6.316667;1.616667;Anfoi
9.9;1.116667;Andjidé
9.283333;.95;Boulou
10.35;.733333;Nalaziha
6.866667;.766667;Mont d’ Agou
6.866667;.766667;Mont Agou
6.866667;.766667;Baumann-Spitze
6.866667;.766667;Pic Baumann
6.616667;.683333;Agotimé Kpodjaho
8.766667;.583333;Agorobani
6.933333;1.1;Dafo
10.716667;.266667;Dabogou
7.516667;.8;Gobé
7.35;1;Mont Gnéné
9.1;1.4;Koubouniankri
10.566667;.283333;Koubangou
8.416667;.966667;Bise
8.416667;.966667;Bouza
7.383333;1.116667;Amoukopé
7.016667;1.266667;Gdémeinkopé
10.633333;.1;Gborok
7.4;.983333;Kouakato
8.883333;.583333;Kanian
9.216667;1.166667;Kangandem
7.316667;1.333333;Odoli
8.166667;1.55;Odigouro
7.683333;1.15;Miniki
7.683333;1.15;Mikini
6.433333;1.616667;Mésan Kopé
6.433333;1.616667;Méssankopé
6.933333;1.116667;Mélia Moutsougalo
6.85;1.533333;Adonkpoé
6.683333;1.15;Adjrhala Kopé
6.683333;1.15;Adialakopé
9.316667;1.183333;Mont Payabou
10;1.266667;Awagué
7.016667;1.5;Avou
10.7;.283333;Kamelagou
9;1.05;Kamaboua
6.283333;1.5;Sokpo
7.016667;1.116667;Akopé
7.166667;1.616667;Akolochi
6.333333;1.716667;Aklaku
6.333333;1.716667;Aklakougan
6.333333;1.716667;Aklakou
6.766667;.866667;Fokpou
7.466667;.6;Kpété Maflo
8.066667;1.15;Matékpo
6.45;1.683333;Maséda
6.45;1.683333;Masséda
6.533333;1.15;Adjodakopé
9.216667;1.35;Pasa
10.983333;.45;Papri
10.05;.816667;Pango
6.6;1.016667;Avégan
7.65;1.25;Todjaï
6.466667;.833333;Djaka Kopé
10.916667;.55;Nyidianga
10.916667;.55;Djabontouti
9.65;.916667;Kpélou
9.65;.916667;Kpaélou
6.516667;.883333;Kpékodji
6.516667;.883333;Békodji
7;1.283333;Kabrékopé
9.783333;.366667;Sandiado
7.133333;1.2;Samanoukopé
10.116667;.55;Salanda
7.2;1.583333;Agban
7.683333;.85;Toutoukinki
10.2;.633333;Tourondé
6.616667;1.083333;Tonoumasé
6.616667;1.083333;Tounoumassé
8.033333;1.166667;Dogogblé
8.033333;1.166667;Dogoblé
9.933333;1.35;Kaparama
7.833333;.883333;Okoufatché
7.833333;.883333;Diatiti
7.6;1.116667;Abanakopé
7.6;1.116667;Agbokopé
6.933333;1.283333;Abagnivégoui
9.933333;1.15;Mont Tiasoté
9.933333;1.15;Mont Tiassoté
10.716667;.283333;Tiamon
10.1;.65;Diabozi
6.433333;1.216667;Dévé
9.05;1.133333;Tchalanidé
8.116667;1.166667;Tatékoïdi
7.316667;1.483333;Koyachroé
9.966667;1.316667;Mont Kouyoudouti
10.716667;.15;Nassiété
10.716667;.15;Nasiété
9.866667;.633333;Narbale
9.733333;.65;Napatéou
7.75;.916667;Mont Akbé Irhoui
7.083333;.716667;Centre de Ségrégation d’ Akata
6.816667;1;Akakpodjé
10.9;.183333;Siborototi
8.066667;.65;Jege
8.066667;.65;Yégué
8.8;1.083333;Yaré Kabré
6.55;1.5;Yanou Kopé
6.55;1.5;Ayaouo Kopé
6.55;1.5;Ayahohou Kopé
9.633333;.6;Koussatine
10.816667;.15;Kourdjoaga
10.5;.716667;Kouokou
6.8;.633333;Agripakopé
6.85;.733333;Tomegbé
6.85;.733333;Agou Tomegbé
6.333333;1.216667;Savikopé
9.516667;.866667;Kounkoulou
9.25;.533333;Bidaïbé
10.616667;.45;Biaga
6.35;1.633333;Koutchigbé
8.583333;1.3;Koussoussou
9.5;.666667;Nankoul
10.533333;.15;Koundoungou
9.066667;1.133333;Koumonyadé
9.066667;1.133333;Koumoniadé
9.083333;.633333;Sékar
9.083333;.633333;Sékaré
10.783333;.333333;Mont Bénangué
9.116667;1.316667;Béïaku
9.116667;1.316667;Agoulou
9.116667;1.316667;Agoutou
9.116667;1.316667;Bayakou
6.766667;1.166667;Haousakopé
6.766667;1.166667;Haoussakopé
6.916667;1.05;Hahomogbé
9.3;.65;Koumalou
9.8;.95;Koularo
7.833333;.9;Oklomoto
7.55;.7;Ohou Yassohou
7.55;.7;Ohou-Iassohou
8.666667;1.266667;Aou
10.266667;.65;Sagbiabou
6.583333;1.116667;Touékopé
6.583333;1.116667;Etoé Kopé
9.45;.633333;Bélémélé
6.6;.683333;Egbi
7.983333;1.466667;Efofami Yéyé
8.1;1.5;Ligo
9.533333;.716667;Lidyobiri
9.533333;.716667;Lidiobin
10;1.133333;Kouniti
9.9;.616667;Nambassi
9.9;.616667;Nammbassi
9.633333;.633333;Koukoumboul
9.883333;1.25;Kéloo
9.883333;1.25;Kélo
7.55;1.016667;Oukouvlé
7.483333;1.483333;Léhuté
6.966667;1.083333;Atchitchouvikopé
10.316667;.433333;Manian
8.166667;.916667;Préfecture de Blitta
10.666667;.133333;Préfecture de Tandjouaré
6.883333;.616667;Volové
10.466667;.5;Sabouénou
7.3;1.216667;Baladjékopé
10.116667;1.133333;Bako Samaba
8.9;1.116667;Kasséna
6.616667;1.066667;Doévé
6.616667;1.066667;Déve
6.3;1.65;Zogbedji
7.65;1.1;Gbéteï
10.416667;.466667;Nabati
10.95;.816667;Naaboumbo
7.4;.7;Aminto
6.283333;1.55;Amento Kopé
7.55;1.283333;Amégadiani
10.983333;.9;Boudiédou
7.733333;1.15;Bouandaou
6.866667;1.366667;Bossou Vegou
10.216667;.666667;Garibou
9.133333;1.15;Amandé
6.633333;.783333;Tamaklokopé
6.833333;.633333;Atchavé
7.516667;1.05;Témédja
9.2;.983333;Tekfaté
7.133333;.883333;Défé
7.133333;.883333;Dété
6.683333;.2;Doye
6.683333;.2;Dea
6.683333;.2;Dayi
6.683333;.2;Daye
6.683333;.2;Abo
6.683333;.2;Daji
6.683333;.2;Dae
9.15;.633333;Iniopene
9.15;.633333;Iniopen
6.9;1.083333;Agokpo
6.65;.983333;Adjiablé Kopé
6.65;.983333;Adjablékopé
6.533333;-.333333;Togoland Hills
6.533333;-.333333;Togo Hills
6.243056;1.423333;Lake Togo
6.243056;1.423333;Lac Togo
6.243056;1.423333;Gbagá
6.243056;1.423333;Ketehó
6.243056;1.423333;Lagune Hako
6.243056;1.423333;Avon Waters
6.243056;1.423333;Hako Lagoon
6.243056;1.423333;Lagune de Togo
6.243056;1.423333;Togo-See
6.7;1.266667;Togba
7.766667;1.033333;Djanahoussi
9.1;1.35;Avalao
7.033333;1.2;Kafié
9.3;1.416667;Kado
9.2;1.166667;Kadiozoura
7.116667;.6;Ykpa Djikpé
7.116667;.6;Ikpa Djigbé
7.116667;.6;Ykpa-Djigpé
8.016667;1.233333;Kokoté
7.266667;1.616667;Koklomité
9.7;1.083333;Malou
7.95;1.033333;Ananoukopé
7.35;.716667;Amouta
7.383333;.866667;Amou Oblo
9.683333;.45;Tianamboul
9.683333;.45;Taniamboul
9.7;1.3;Aloumboukou
6.983333;1.266667;Alokouévé
8.366667;.966667;Youmaboua
9.683333;.633333;Gbangbalé
10.183333;.983333;Kondia
6.65;.9;Takpla
6.65;.9;Takbla
6.65;.9;Baka Kopé
6.25;1.716667;Akpouta Kopé
8.5;1.65;Akpessi
7.566667;.666667;Zougbéga Ouga
10.4;.3;Gambara
10.4;.3;Gammbara
8.833333;.666667;Kodiolozi
6.283333;1.633333;Kobé Kondji
9.7;.583333;Maboualabi
10.883333;.316667;Louanga
6.85;1.3;Adakoui
6.65;.716667;Aboudyo Kopé
6.65;.716667;Aboudiokopé
8.766667;1.033333;Tioudi
7.6;1.25;Tikplé
10.633333;.2;Mont Dinkpin
8.15;.733333;Kababo
8.95;1.2;Jélifa
8.95;1.2;Yelifa
7.433333;.583333;Monts Itchi
6.583333;1.333333;Essé Zogbedji
6.583333;1.333333;Esé Zogbedji
6.583333;1.333333;Soghédji
6.583333;1.333333;Sogbédji
6.983333;1.316667;Empékopé
8.75;1.266667;Ssada
8.75;1.266667;Sada
8.766667;1.566667;Afombara
8.766667;1.566667;Afonmbara
8.45;1.283333;Afitialakofé
9.45;1.083333;Touboua
10.55;.483333;Ponio
8.8;1.4;Babansaoudé
8.8;1.4;Banbansaoudé
6.583333;1.1;Azikopé
7;1.2;Azapoué
10.133333;.683333;Kankangbé
7.233333;1.083333;Djijonoukopé
10.966667;.35;Tantoga
10.633333;.516667;Nyimountchiga
9.416667;1.1;Nyaodé
6.283333;1.85;Monu
6.283333;1.85;Haho
6.283333;1.85;Agome River
6.283333;1.85;Mono
6.283333;1.7;Ougatomé
9;1.433333;Oubo
7.483333;1.166667;Atalo
8.233333;.7;Assouma Kédémé
6.483333;.75;Batoumé
6.483333;.75;Abowikovhe
6.483333;.75;Batome
6.683333;.833333;Dyé Kopé
7.083333;1.633333;Douvihoé
9.733333;1.3;Kawa
7.516667;1.3;Katobodjo
7.85;.85;Ouadagni
9.533333;.783333;Ossommbo
9.533333;.783333;Ossombo
6.35;1.6;Assinyokopé
6.35;1.6;Asinyo Kopé
10.366667;.45;Forêt de Caïlcédrats de Sansanné-Mango
7.75;1.05;Gouné
9.316667;1.216667;Goudogao
9.616667;1.1;Houloubo
6.666667;1.166667;Agbélouvé
9.75;.85;Oubommbo
9.75;.85;Oubombo
6.633333;1.566667;Afadonou Kondji
6.633333;1.566667;Afadonou
9.2;1;Forêt Classée de la Montagne de Tabalo
8.283333;1.25;Nigui Nigui
6.283333;1.75;Zanvé
8.133333;1.566667;Mont Kouda
9.833333;1.183333;Périmètre de Reboisement de Siou
7.016667;1.5;Tététu
7.016667;1.5;Tététou
7.483333;1.033333;Témé
9.95;1.1;Déhirouwou
7.166667;.666667;Plateau de Dayes
6.433333;1.583333;Kpapala Kénou
9.616667;.433333;Kpalé
9.466667;1.183333;Kakioumba
6.533333;.983333;Kaédo
10.566667;.383333;Kaditiéri
10.583333;.6;Boulénédouali
7.583333;1.533333;Glito
7.566667;1.133333;Gléfé
10.783333;.116667;Mont Boukouang
10.866667;.416667;Mont Natonga
10.416667;.6;Koussigou
10.8;.133333;Kourdjoaga
10.05;1.1;Koupagou
9.266667;.8;Nangbani
9.266667;.8;Nagbeni
8.566667;1.516667;Allou
6.55;.983333;Zévé
6.233333;1.666667;Yovovi Kondji
6.483333;.85;Yoto
8.15;1.133333;Gbégué
7.7;.633333;Gban Houo
7.7;.633333;Gban Hou
10.533333;.5;Bonkoumou
6.583333;.9;Rhèkpé
6.583333;.9;Hékpé
6.733333;.95;Kpétzikopé
6.733333;.95;Haviko
9.816667;1.133333;Hakouli
10.633333;-.016667;Koumbok
9.3;1.233333;Koumondé
9.3;1.233333;Kumondé
9.3;1.233333;Koumandé
6.533333;1.3;Adangbé
6.816667;1.183333;Adakakpé
7.333333;1.216667;Abouloukopé
10.883333;.233333;Toaga
9.716667;.383333;Tipil
8.966667;1.25;Tiodio
10.833333;.183333;Djabargou
10.85;.583333;Dihiaga
6.416667;1.533333;Atikpamé
8.083333;1.55;Mont Kantoulou
10.05;.816667;Kankannabo
6.433333;1.65;Djigbé
7.316667;1.533333;Lilihoué
9.6;.866667;Lié
6.933333;1.35;Tadomé
6.25;1.733333;Syanou Kopé
10.233333;.733333;Niamabou
9.633333;.45;Liagalbou
9.583333;1.333333;Tialaïdè
7.516667;1;Oukouvlé
7.266667;.866667;Ouessové
6.766667;.933333;Agonpala
7.566667;1.35;Agbato
9.1;1.35;Agbanjaladé
9.266667;.683333;Pouna
10.466667;.5;Pouapouarakou
7.383333;.95;Bafououlo
7.583333;1.15;Afidénigba
8.033333;1.416667;Ellé
7.25;1.4;Ekramé
7.5;.833333;Ekéto
7.5;.833333;Ekoté
9.666667;1.333333;Kanandia
9.25;1.016667;Kamaama
7.033333;1.5;Kplélé
10.7;.133333;Kpierk
7.433333;.6;Kpété Béna
10.283333;.75;Kpényini
7.216667;1.566667;Kpéjidou
6.25;1.1;Dangbéssito
6.25;1.1;Dagbésito
7;.733333;Dali
9.666667;.4;Dakpétab
9.183333;.9;Binako
7.883333;1.2;Bimaldé
6.8;1.116667;Ajatoé
6.816667;.583333;Yéviéfé
8.9;1.583333;Yélemmpa
8.9;1.583333;Yélempa
9.766667;.866667;Iawaka
9.766667;.866667;Yawaka
7.933333;1.583333;Mokélégbé
8.75;.183333;Môo
8.75;.183333;Mola
8.75;.183333;Mo
6.8;.9;Kolo
9.383333;.683333;Pensaka
9.383333;.683333;Pennsaka
6.233333;1.6;Manyan
6.683333;.816667;Mangossé
6.683333;.816667;Alakopé
6.683333;.816667;Mangosé
8;1.166667;Baté
6.683333;1.483333;Agbodrafo
6.6;1.066667;Agbétime
6.6;1.066667;Agbétim
10;.383333;Wangbalé
9.366667;.7;Waman
10.866667;.1;Wagante
7.166667;1.2;Gota
10.083333;.75;Gonnété
7.666667;1.166667;Bouto
10.783333;.166667;Bourmougou
10.783333;.266667;Natala
10.1;.916667;Naréka
7.483333;1.55;Kpétoé
7.033333;1.05;Latékopé
9.416667;.933333;Laou
8.45;1.4;Tchoukoko
8.333333;.966667;Tchorogo
7.5;.816667;Omouti
7.5;.816667;Amouti
7.583333;.766667;Olioulo
7;1.416667;Asrama
7.7;1.116667;Aposso
7.8;.933333;Mont Atoma
6.333333;1.666667;Atisso Kondji
6.333333;1.666667;Atiso Kondji
6.333333;1.666667;Zoki Kondji
6.8;1.266667;Atimédé
8.5;.983333;Tigbada
9.2;.65;Kadio
7.383333;.9;Kabré Todji
10.933333;.166667;Diapiéni
10.8;.016667;Nabonga
10.683333;.4;Nabinga
8.733333;1.266667;Na
7.316667;1.516667;Sahou
6.483333;1.533333;Sagada Kopé
9.783333;.35;Sadjalé
10;1.216667;Mont Tchalao
6.45;.833333;Tawana
6.45;.833333;Dokuikopé
7.066667;.833333;Mont Ewéto
6.533333;1.083333;Forêt Classée d’ Eto
7.516667;.916667;Bélékoutché
10.833333;.133333;Nioukpourma
6.9;.85;Kati
7.383333;1.633333;Katahoué
8.083333;1.333333;Dogba
7.733333;.833333;Akiafé Hohoué
9.716667;.883333;Akaré
10.3;.55;Wawa
6.566667;1.1;Wato
6.566667;1.1;Ouatam
8.25;1.55;Amodoukouté
6.55;1.683333;Aményaglo
6.483333;1.516667;Amégblé
8.316667;1.066667;Boufouli Boko Losso
8.316667;1.066667;Defali-Boco
10.616667;.333333;Bouasé
10.616667;.333333;Bouassé
6.533333;1.583333;Bossofémé
6.533333;1.583333;Bosofémé
9.966667;1.333333;Kounyanètmé
9.966667;1.333333;Kounianètmé
10.566667;.716667;Kounniéré
10.566667;.716667;Kouniéré
6.6;1.183333;Kouni Kopé
9.816667;.983333;Aliandé
7.033333;1.05;Alati
7.516667;1.383333;Alalé
7.516667;1.383333;Atalé
7.516667;1.383333;Kpétara
6.65;.983333;Yorodo
6.95;.666667;Yokélé
9.966667;.966667;Souté
10.833333;.05;Bomongué
6.883333;1.083333;Hahogodou
7.233333;1.5;Dagakou
7.5;1.383333;Daboukopé
9.616667;1.2;Chaîne de Lama
7.533333;1.633333;Lopoli
6.233333;1.2;Circonscription de Lomé
6.233333;1.2;Préfecture de Lomé
6.233333;1.2;Préfecture du Golfe
7;1.466667;Khouitokopé
7.533333;1.2;Abotéssé
9.766667;1.233333;Tikarè
10.933333;.266667;Outimmbiangou
10.933333;.266667;Outimbiangou
7.35;1.566667;Ountivou
7.35;1.566667;Ounlivou
7.25;1.5;Adjikamé
6.733333;1.2;Adjétakopé
6.733333;1.2;Djeta Kopé
6.733333;1.2;Atéta Kopé
6.866667;1.033333;Tokou
6.75;1.233333;Toï Kopé
7.75;1.166667;Djidopo
7.616667;1.15;Djéréhouyé
6.65;1.016667;Dzavémé
6.65;1.016667;Djavémé
6.333333;1.65;Méti
6.333333;1.65;Méli
8.7;.9;Mélamboua
8.7;.9;Mélanmboua
9.283333;1.016667;Mont Kpadiéninga
6.466667;1.733333;Agomé Séva
6.566667;1.05;Agodoukopé
6.65;1;Wevé
6.65;1;Vévé
7;-4;Oberguinea
7;-4;Northern Guinea
7;-4;Upper Guinea
7;-4;Guinea del Norte
7;-4;Guinea Settentrionale
6.65;.933333;Tsipé
9.233333;.766667;Forêt Classée de Bassari
9.033333;1.25;Baounda
9.433333;.9;Banjena
7.683333;1.016667;Illiko
9.916667;.516667;Ikpammbo
9.916667;.516667;Ikpambo
7.166667;1.516667;Pativémé
9.716667;.95;Passouté
10.566667;.25;Papoualoni
7.233333;.633333;Mont Avégbadié
7.233333;.633333;Awedjegbe
7.233333;.633333;Avegadje
7.233333;.633333;Awejegbe
10.866667;.133333;Toutougou
10.35;.6;Tountionga
9.216667;1.45;Kazakalé
9.733333;1.1;Kawanga
6.55;1.066667;Kavéguékopé
6.55;1.066667;Kavégé Kopé
10.966667;.366667;Oubiaro
7.15;1.533333;Ouagba
7.866667;.933333;Ororagué
8.133333;1.55;Onko
10.766667;.2;Forêt Classée de la Fosse aux Lions
8.933333;.7;Tolo
8.933333;.7;Folo
8.933333;.7;Fala
8.933333;.7;Fukore
8.933333;.7;Foloo
7.966667;1.116667;Fohé
9.233333;1.166667;Kouassi
9.233333;1.166667;Kouasi
7.433333;.95;Kotoniakopé
9.75;.583333;Kossamossi
9.35;.766667;Idyobonpen
9.35;.766667;Idiobonpene
7.55;1.25;Koledjo
9.45;1.183333;Kokondi
9.45;1.183333;Kokoudi
8.683333;1.266667;Kokbété
9.983333;1.1;Mont Animayio
9.116667;1.4;Aniamba
6.7;.733333;Ando Gbégamé
10.933333;.5;Bounkarlé
10;1.366667;Koutiantikoï
7.2;1.283333;Koutazomé
6.383333;1.533333;Hotatimé
6.383333;1.533333;Hottatimé
10.716667;.1;Doré
7.15;1.583333;Domé
7.95;1.033333;Dogokopé
7.066667;.833333;Mont Kité
9.65;.483333;Kiniakara
8.216667;.883333;Urenji
8.216667;.883333;Pagala
7.6;.866667;Mont Ovlibé
6.316667;1.616667;Logopé
6.316667;1.616667;Logoué
7.483333;1.116667;Loboto
10.933333;.633333;Koundjouaré
10.933333;.633333;Kondjouaré
8.583333;1.466667;Komovilé
9.983333;.533333;Kabongou
7.85;1.083333;Akamá
7.85;1.083333;Kaba
7.633333;1.066667;Itokoubé
10.166667;.466667;Nandiki
10.15;.75;Namouté
6.616667;1.4;Ahépé Rhekpoui
6.616667;1.4;Ahépé Hekpoui
6.966667;1.266667;Aguéloufé
10.633333;.733333;Yalouandéni
7.75;.866667;Yagboué
7.75;.866667;Iagboué
10.916667;.783333;Sasiéga
10.916667;.783333;Sassiéga
10.766667;.2;Napabour
9.883333;.566667;Naniamboun
9.883333;.566667;Naniammboun
11;.8;Koumpiéha
6.7;.8;Amavénou
7.616667;1.016667;Mont Tamania
8.6;1.533333;Tabala
8.6;1.533333;Talaba
7.183333;1.066667;Taguégankopé
7;1.416667;Aladjové
7.8;1.233333;Koulokopé
9.7;.55;Namandiouré
10.9;.383333;Naloaté
10.216667;.483333;Nakpouékou
10.466667;.716667;Nakouarédioke
6.2;1.216667;Agoué
7.466667;1.333333;Akparé
7.583333;1.2;Akpaka
8.116667;1.233333;Akoublé
6.366667;.883333;Zolo
6.516667;1.616667;Zogbedji
6.766667;.683333;Sadoulakopé
6.766667;.683333;Sodokékopé
7.733333;.683333;Bloumfou
7.733333;.683333;Blomfou
7.733333;.683333;Brouffou
7.733333;.683333;Blumfu
6.4;1.666667;Blama Kondji
9.283333;.566667;Bissokpabé
9.283333;.566667;Bisoukpabé
7.533333;.816667;Forêt d’ Ohoutchaou
9.483333;1.366667;Kpouindi
6.533333;1.583333;Kpoté
9.933333;.8;Tapouhoukou
10.85;.2;Tantigou
6.683333;1.133333;Nyigbé
6.683333;1.133333;Nyibo
6.683333;1.166667;Atchakpwé
7.266667;1.233333;Atakpara
9;1.166667;Ata
6.383333;1.633333;Totchenti
6.383333;1.633333;Todjoini
10.883333;.9;Tora
10.866667;.233333;Mont Tomoni
6.283333;1.683333;Djoundou Yondo
6.783333;1.583333;Guagané
9.8;.433333;Goun
9.516667;.983333;Nintambaba
9.516667;.983333;Nintammbaba
6.416667;1.116667;Niatovou
8.633333;1.083333;Niangoulame
8.633333;1.083333;Niangoulam
7.6;.683333;Soto
7.133333;1.216667;Somonékopé
9.383333;.816667;Chodouko
9.1;1.016667;Bussalo
9.1;1.016667;B?salo
9.1;1.016667;Bouzalo
7.366667;.933333;Amoukopé
10.95;.8;Djoïdou
7.6;.666667;Kétouma
7.366667;1.3;Kétabo
7.416667;.65;Monts Kémédisso
8.816667;1.45;Ounkonou
7.433333;1.016667;Oulo
9.816667;.466667;Oukrédo
10.65;0;Lékin
7.733333;1.2;Adjassihouéhoué
6.633333;.95;Adzyaka Kopé
6.633333;.95;Aziakakopé
6.633333;.95;Adjakakopé
6.583333;.883333;Adigbli
6.583333;.883333;Adiblikopé
6.7;.683333;Tohou Kopé
6.7;.683333;Tohou
6.883333;1.466667;Forêt Classée de Togodo-Nord
6.75;1.15;Togba
10.516667;.316667;Djanbori
9.516667;1;Méda
7.883333;1.066667;Massouékopé
8.766667;1.383333;Kofordia
6.316667;1.633333;Apéda
7.483333;1.5;Hui
6.583333;.916667;Dassikopé
6.583333;.916667;Dasi Kopé
6.583333;.916667;Avogo
8.983333;1.483333;Dantjo
8.983333;1.483333;Dantcho
6.283333;1.633333;Aglomedji
7.583333;1.166667;Forêt Classée d’ Agbonou-Nord
6.7;.75;Tsiguié
6.7;.75;Tsigié
6.7;.75;Tsidyé
7.05;.5;Tsi
9.166667;1.116667;Kodon
6.733333;1.016667;Kodjé
6.45;.783333;Kobikopé
10.05;.666667;Panga
10.5;.633333;Mabou
9.45;.3;Louholoubo
8.1;1.4;Agba
8.1;1.4;Akba
7.233333;1.166667;Agadjamé
8.083333;1.366667;Afoudenyiban
6.4;1.7;Tounato Kondji
7.95;1.2;Avakodja
7.2;.983333;Kouété
9.483333;.733333;Koujioman
9.483333;.733333;Koudyoman
10.983333;.783333;Sandoroyaboinga
10.316667;.65;Nafouli
10.816667;.283333;Sidiki
9.25;.75;Bikoutikpandi
7.05;1.116667;Kopégan
6.616667;.75;Savanié
6.616667;.75;Tsamanyé
7.383333;1.133333;Samakopé
