LAT;LONG;NAME
11.976455;3.222621;BIRNITAFIA
11.976455;3.222621;RINILAFIA
11.976455;3.222621;BIRNILAFA
11.976455;3.222621;BIRNILAHA
11.939792;3.189791;BAROU
11.293625;3.011823;KIFIRIKPARA
11.244854;3.115658;KINDI
11.211824;3.16475;KOI
11.400101;3.390397;IPOUNA
11.015446;3.411599;BOUMBOUSSO
11.169694;3.239791;IRANE
11.169694;3.239791;INARA
11.40666;3.107467;KABEKAKOUNGO
12.12493;3.117583;BANIKANI
11.091607;2.999798;FORETCLASSEEDEKANDI
11.172732;3.064627;SAA
11.172732;3.064627;SA
11.219795;3.114649;POTOKO
11.656054;3.516263;NAFFA
11.707098;3.548261;MADEKAN
11.707098;3.548261;MADEKALI
11.707098;3.548261;MADEKALE
11.707098;3.548261;MADECALI
11.605752;3.496872;KWARATEGUI
11.605752;3.496872;KOIRTEGUI
11.605752;3.496872;KOIRATEGUI
11.696973;3.509603;KIBINITONDI
11.75444;3.52141;GAROUTEGUI
11.683031;3.57859;GABETOUNGA
11.74778;3.526068;DOKA
11.582457;3.508279;KASSA
11.674235;3.515961;TOUROUGOTONDI
11.616177;3.497478;SENDE
11.571611;3.50809;SADIAKPARA
11.562832;3.509099;NOMOKPARA
11.087269;3.030911;PORIA
11.166263;3.331517;OUDOGAMIWA
11.11919;3.379398;NIAMBARA
11.380407;3.158393;NANDALOUTOU
11.160915;3.092129;MOUNET
11.429398;3.172116;MONKOLE
11.429398;3.172116;MOKOLE
11.349395;3.293239;MASSANGARI
11.465557;3.387571;MAMME
11.097175;3.390313;LOUGOUGA
11.119122;3.371462;LUGU
11.119122;3.371462;LOUGOU
11.363337;3.331819;LONKO
11.266566;3.069493;LOLO
11.096246;3.315868;LIYA
11.048386;3.066869;KOUTAKROUKROU
11.23858;3.449092;GUENELAGA
11.23858;3.449092;GUINELOGA
11.686663;3.227178;ATAKIRI
11.932123;3.289791;KERGUIGURU
11.932123;3.289791;KERGIAGURU
11.932123;3.289791;ALIBORY
11.932123;3.289791;ALIBORI
11.932123;3.289791;KERGUIGOUROU
11.794349;3.179498;AKAITONDI
11.794349;3.179498;AKAITOUNDI
11.613841;3.39778;TONDIBERI
11.739589;3.105348;BATABOUROU
11.63414;3.312933;BASSOKA
11.815052;3.430709;BANIAFARI
11.633131;3.177077;BANGOUN
11.834039;3.447881;BAGOURITOUNGA
11.805247;3.380003;BODJEKALI
11.805247;3.380003;BADJEKALI
11.692331;3.169593;BOIFFO
11.629801;3.321713;BOBOSSOGATA
11.805954;3.514346;ISSAKATOUNGA
11.004339;3.534544;SABO
11.089282;3.580458;LOUSSINA
11.089711;3.547273;LETE
11.062651;3.550965;LENA
11.1092;3.500706;KANGANO
11.1092;3.500706;KANGANA
11.137571;3.597679;DIGUINSERE
11.054037;3.52415;BELEBELENA
11.15809;3.622822;BALOUMA
12.090985;3.168085;GOUROUBERI
12.090985;3.168085;GOROUBERI
12.181628;3.045528;GARBEYKWARA
12.181628;3.045528;GARBEYEKOARA
12.101963;3.105443;BOGOBOGO
11.986057;3.123529;GOROUKAMBOU
11.986057;3.123529;GOROUKANBOU
11.928893;3.262933;FORETDEGOUROUBI
11.934645;3.230205;KARGUI
11.972116;3.147056;GOROUAMOUKA
11.947275;3.01919;BOULANGA
11.953451;3.02091;BOULANOA
11.953451;3.02091;BOULANGA
11.968685;3.133737;BORAMOUFARI
12.145913;3.076923;TOYO
12.032927;3.209324;TONDIKOUARIA
12.032927;3.209324;TONDIKOURIA
12.032927;3.209324;TONDIKWARIA
11.116044;3.670757;OUARATENA
11.116044;3.670757;WARATENA
11.133176;3.543987;TAKALAFIA
11.106784;3.618884;SENA
12.160678;3.063606;KOMPATIE
12.160678;3.063606;KOMPATJE
12.160678;3.063606;KOMPANTI
12.204951;3.034285;KOMPA
12.204951;3.034285;COMPA
12.003676;3.081826;KOFOUNO
12.138424;3.103873;KWARATEGUI
12.138424;3.103873;KOARATEGUI
12.091232;3.047711;KIRINNDOUKOARA
12.091232;3.047711;KIRINDEKOARA
12.091232;3.047711;KIRINDOUKWARA
12.065453;3.185377;KARIMAN
12.065453;3.185377;KARIMAMA
12.065453;3.185377;KORIMAMA
11.320301;3.271938;CASCADESDESOSSO
11.024947;3.420037;SINWA
11.079604;3.671816;BANIZOUMBOU
11.602655;3.049543;ZONECYNEGETIQUEDEDJONA
11.323427;3.129902;BOUNZA
11.212631;3.014144;BOUNZA
11.054642;3.336966;BOUENA
11.448268;3.269307;BOTO
11.541809;3.076169;BOLA
11.522419;3.073444;BEDO
11.253734;3.44778;BANISOA
11.290699;3.491204;GBE
11.277044;3.419526;GAWANA
11.079095;3.065052;FOURGBENE
11.237066;3.045459;FOURE
11.297881;3.168584;FOUAY
11.16364;3.412732;DUNKASSA
11.517878;3.180003;DONOUBENI
11.570198;3.467474;DOGONKADE
11.544148;3.037874;DANDAGBA
11.177683;3.057585;IKEKONKOU
11.196973;3.031719;IDONANDA
11.504743;3.253734;FORETCLASSEEDEGOUNGOUN
11.557871;3.125967;GUNGUN
11.557871;3.125967;GOUNGOUN
11.124655;3.078994;GOUNGOUN
11.121409;3.099899;GOUNGOUN
11.121409;3.099899;GOUMGOUM
11.437975;3.469997;GOGUEKPARA
11.42585;3.220098;GBESSA
11.343946;3.437369;GBE
11.289077;3.54941;SEIN
11.247881;3.196872;ANKOUATIAFOUMBEOU
11.322431;3.040354;ANGARADEBOU
11.322431;3.040354;ANGARADEBURU
11.322431;3.040354;ANGARADEBU
11.032345;3.663876;WABA
11.573831;3.333535;AMBERIGOUMBI
11.573831;3.333535;ANBERIGOUMBI
11.2;3.024251;AKOKO
11.244753;3.250404;BANIKANIDONO
11.223226;3.063943;BANIKANI
11.391002;3.034039;BANBARIYENDE
11.41919;3.393744;BAKINGOULBI
11.41919;3.393744;BAKINGOURBI
11.182627;3.241625;BADIKO
11.150302;3.173948;BADA
11.513943;3.066566;ARAFAN
11.040361;3.037564;SOU
11.007915;3.243453;OBARA
11.013601;3.650636;KOLO
11.053851;3.241809;FORETCLASSEEDELASOTA
11.076976;3.061521;SOSSO
11.41703;3.106802;SONDOYENDE
11.412328;3.129398;SONDOTIOKA
12.078953;3.171355;PEUL
12.078953;3.171355;MAMASSIPEUL
12.078953;3.171355;MAMASSI
12.04446;3.133088;MAMASSI
11.335452;3.103834;TOUNA
11.355046;3.0297;TIOKA
11.350808;3.060814;TIA
11.137008;3.237273;TAI
11.482021;3.076572;TADIZOUGOU
11.437572;3.066566;SOUROU
11.095661;3.31586;SOUAKAKA
11.330492;3.24813;ZANLOA
11.093483;3.354692;ZAHONA
11.093483;3.354692;ZAHOMA
11.288875;3.020261;TUI
11.012657;3.289328;ZONDJI
11.442012;3.077279;ALFAKWARA
11.442012;3.077279;CHEFOU
11.442012;3.077279;ALFAKOUARA
11.442012;3.077279;CHEFU
11.442012;3.077279;CHEFO
11.664346;3.269694;DIEKWARE
11.664346;3.269694;DIEKOUARE
9.783333;1.516667;TINYINOUN
9.783333;1.516667;TIGNINOU
8.666667;2.733333;TINTIUNHOU
9.033333;2.15;TINTENOU
10.966667;2.816667;TINTAGROU
10.6;2.833333;TINRA
6.7;1.816667;TINOU
10.433333;2.533333;TINHOULE
10.75;1.15;KEDIAHON
9.433333;1.383333;KEDEOURI
10.416667;1.316667;FITITAMON
9.95;2.866667;TOKOU
9.716667;2.066667;TOKOTOKO
10.266667;1.733333;TOKORO
10.266667;1.733333;TOCRO
10.3;2.15;TOKE
7.05;1.833333;TOKAMEKPODJI
7.05;1.833333;TOKAME
10.616667;.883333;TOILI
7.15;1.933333;TOHOUETA
10.5;1.2;TOHONGOU
10.216667;1.716667;SEGBEKEROU
10.216667;1.716667;SIMBEKEROU
6.85;2.083333;TOFFO
6.35;1.833333;TODJANOUKO
6.35;1.833333;TONDJONKOUIN
9.25;2.65;TOBOUNKPARO
10.433333;.816667;TOBOUGUE
9.116667;2.133333;TOBO
11;2.466667;SAREDAROU
9.216667;1.766667;SARAMANGA
9.216667;1.766667;SALMANGA
9.216667;1.766667;SALANANGA
9.216667;1.766667;SALAMANGA
11;2.25;SARADOGON
10.566667;.8;SAPANTANDI
10.566667;.8;SAPANDE
9.7;1.533333;SAOVSAR
9.7;1.533333;TAMSAR
11.2;2.283333;MADOUKOKA
11.2;2.283333;MOUNDOUKOGA
11.2;2.283333;MADUKOKA
8.1;1.966667;MOUMOUTIOKE
9.083333;2.8;MOUMI
7.266667;2;MOUGNON
9.633333;1.916667;MOUEKOSSO
10.333333;1.05;MOUDO
8.2;2.6;MOTEO
8.2;2.6;MATEO
9.133333;1.783333;MOMI
7;1.75;KISSA
7.483333;1.883333;KISEKAN
9.066667;2.583333;KIRO
10.733333;2.7;KIRIGOUZIROUNBEROU
10.216667;2.883333;KIRAO
6.633333;2.416667;QUINTO
6.633333;2.416667;KINTO
9.733333;3;KINSON
7.15;1.916667;KINKPANDAN
6.916667;1.716667;KINKINHOUE
11.2;2.433333;KINKENEGOUROU
9.6;1.366667;KIMKIM
8.566667;2.6;KILIBO
10.1;2.75;KILABOROU
8.083333;2.266667;FOUTE
9.566667;1.766667;FOURAYAKA
11.533333;2.5;FOUNOGOKOKA
9.85;1.6;FOUNNOR
9.45;1.65;FOUNGBEUSSE
9.683333;1.583333;FOUNGA
10.483333;1.416667;FOTIRE
10.483333;1.416667;FOTIDE
9.65;1.816667;FORPARE
9.65;1.816667;FORPARANGA
9.95;3.366667;FONTABI
7.533333;1.9;FONKPODJI
11.416667;2.783333;FONDARO
6.8;1.783333;FONCOME
6.8;1.783333;PONCAME
9.933333;3.266667;BEROKPANE
9.866667;2.966667;BEROKPANE
9.583333;1.516667;BERHOU
9.3;2.6;BEREYADOU
11.233333;2.4;BERESSAROU
10.5;2.533333;BEREKOUANE
10.7;2.083333;BEREKOSSOU
10.366667;2.7;BEREKE
10.233333;1.983333;BERASSON
9.466667;2.033333;BEPISSI
9.916667;3.116667;SANROU
9.166667;2.266667;SANRO
9.35;2.533333;SANRO
10.65;.9;SANPEHOU
10.183333;2.766667;SANOU
11.066667;2.666667;SANMBEGOUROU
9.85;1.666667;SANKOUI
9.85;1.666667;SANKOWI
9.633333;3.15;SANIME
9.666667;1.783333;SANIFOOURH
9.533333;2.333333;FENAKOU
10.7;.933333;FEHOUN
11.716667;2.733333;FEDE
10.283333;2.6;FAYEMA
9.966667;1.633333;FAYELRO
9.383333;2.1;FAUBERA
11.533333;2.466667;FATOO
9.5;1.616667;FAROU
11.2;2.883333;FARANGUEDOU
11.2;2.883333;FARANGNEDOU
10.633333;1.65;FAORATA
10.866667;2.166667;TINGOUROU
10.516667;1.116667;SAOUNGOU
10.2;2.6;SAWERE
10.2;2.6;SAORE
10.2;2.6;SAARE
10.183333;2.35;SAODOU
9.783333;1.433333;SANYIRI
9.083333;2.483333;SANWORO
10.75;1.05;SANTIEBOUALKA
10.75;1.083333;SANTIAHON
9.866667;3.166667;SANSSANDOWERO
9.266667;2.433333;SANSON
10.383333;2.383333;DAPUEROU
6.916667;1.8;DAPLA
9.766667;1.633333;DAPIENDI
9.766667;1.633333;PABEGOU
7.1;1.95;DANTA
9.783333;3.083333;DANO
9.883333;3.05;DANMOSSI
9.816667;2.983333;DANKOUROU
10.466667;1.3;FITIPARAKOU
11.05;2.95;FIRI
9.633333;2.45;FINKOU
10.016667;3.516667;FINI
9.966667;1.866667;FINDARA
11.366667;2.55;FILOU
11.383333;2.55;FIDOUGOU
9.25;2.433333;FIAROU
11.35;2.383333;FETEGOU
10.95;2.966667;FERENA
7.35;1.816667;FENETONGON
9.75;1.433333;FENE
11.383333;2.7;ARBORDAFIA
11.383333;2.433333;ARBONGA
6.85;1.6;RAPIDESDARANDOULE
8.333333;1.833333;MONTTOBE
11.366667;2.233333;TOBAGA
10.666667;1.016667;TITONZIKAOUTA
9.8;3.016667;TISSEROU
9.55;3.116667;TIRI
10.116667;1.283333;TIPAOTI
8.1;1.9;TIOUTIOU
9.5;1.7;TIOURI
9.5;1.7;KIOURI
10.816667;1.25;TIOU
8.15;1.916667;TIONGO
7.633333;1.716667;SAN
11.25;2.25;SAMOU
10.366667;2.816667;SAMOKONEROU
10.266667;2.833333;SAMOKONAROU
9.966667;1.45;MARHOU
10.9;1.983333;MAREKPO
9.8;2.433333;MAREGOUROU
10.383333;1.816667;MAREBO
10.2;2.9;KASSANDARI
9.533333;1.466667;KASSALIA
11.083333;2.9;KASSAKO
9.6;1.966667;OMOUALI
9.6;1.966667;DOWALI
7.266667;1.95;DOVOKPA
7.2;2.35;DOVIDOVE
7.2;2.3;DOVICOGBE
11.633333;2.866667;BEDAROU
10.783333;2.983333;BEDAROU
10.633333;1.433333;TOGOUGOUANDE
6.666667;2.433333;TOGBOTA
9.833333;1.65;SANGVARSEU
8.216667;2.416667;SANGUE
9.866667;1.816667;SANGKORO
9.516667;3.15;SANDILO
10.6;.933333;SANDALA
10.583333;.95;SANDALA
8.283333;2.033333;ORIN
6.8;1.666667;KOYOHOUE
9.683333;1.85;KOYANGA
7.95;1.983333;KOVEDJI
7.083333;2.25;KOUZOUNKPA
6.466667;2.033333;COUZOUME
6.466667;2.033333;KOUZOUME
10.35;.983333;KOUYADAKE
9.283333;3.016667;KOUTOUSSEROU
11.233333;2.883333;KOUTOUBERI
10.666667;.983333;KOUTIEGA
10.933333;1.483333;KOUTIARI
10.616667;1.383333;FANABORFA
10.75;2.916667;FANA
10.316667;1.283333;FAKOUATIMANFA
9.5;2.25;REPUBLICOFDAHOMEY
9.5;2.25;REPUBLIQUEDUBENIN
9.5;2.25;REPUBLICOFBENIN
9.5;2.25;PEOPLESREPUBLICOFBENIN
9.5;2.25;DAHOME
9.5;2.25;REPUBLIQUEPOPULAIREDUBENIN
9.5;2.25;REPUBLIQUEDUDAHOMEY
10.966667;2.35;BENIAKOUGA
10.55;3.6;BENENA
9.333333;2.516667;GUINREROU
8.933333;2.583333;GUINI
8.933333;2.583333;GUINY
8.933333;2.583333;IGINI
10.45;2.616667;GUIENTA
9.35;2.783333;GUIDANPARO
11.15;2.933333;GUIDA
9.116667;1.7;GUETANAGUESERAKA
6.633333;2.45;DANKO
11.45;2.533333;DANISSANI
9.683333;1.55;DANGOUSSAR
10.85;2.65;DANGOUANOU
6.583333;2.55;DANGBO
6.633333;2.716667;DANGBAN
10.333333;1.55;DANGARE
10.75;1.666667;PROVINCEDELATACORA
10.75;1.666667;DEPARTEMENTDUNORDOUEST
10.75;1.666667;ATTAGORA
10.75;1.666667;ATACORA
10.75;1.666667;DEPARTEMENTDELATAKORA
10.75;1.666667;ATAKORA
10.75;1.666667;PROVINCEDELATAKORA
10.75;1.666667;NORTHWEST
10.75;1.666667;ATTACORA
9.716667;1.45;ATAKON
7.083333;2.133333;ZADO
9.75;1.683333;ARA
9.633333;1.933333;APOTOPOTO
9.083333;1.866667;APIOKO
9.083333;1.866667;APERE
9.5;2.35;YEREROU
11.083333;2.916667;YERE
9.9;1.65;YERAOU
9.983333;1.85;YENDARO
7.016667;1.8;YENAHOUA
9.6;1.816667;YELORA
10.65;.983333;YEKAHOU
6.966667;1.716667;YEHOUEME
9.25;2.5;YEGOUNOBOU
10.2;1.4;TAKIEKOUNTA
10.85;1.016667;TAHOUN
9.966667;1.583333;TAFENDA
7.183333;1.85;TAFAN
10.333333;1.15;TADOUOTA
10.366667;1.116667;TADOUATA
10.266667;1.333333;TADOGOYANTA
9.383333;3.1;SOUNSOU
6.866667;1.6;OUNKEMEMONOTO
6.866667;1.6;OUNKEME
6.533333;1.916667;ONHOUE
6.533333;1.916667;OUNHOUE
7.1;1.933333;OUNGBLAZO
7.95;1.983333;OUNGBEHAN
11.233333;2.416667;OUNE
11.233333;2.416667;OUNET
11.233333;2.416667;UNET
10.3;.933333;OUNDO
6.483333;1.783333;OUMPOU
6.483333;1.783333;OUMPON
10.75;1.266667;OUMPAGA
10.3;.933333;OULOU
10.833333;1.05;OULIORI
7.283333;1.983333;OUKPA
10.3;.95;OUKOUTIEROU
9.516667;2.5;OUKOURAMMO
9.533333;2.883333;OUKO
7.283333;1.966667;OUKO
7.083333;2.483333;OUINHRI
9.933333;3.033333;KOURE
9.85;2.65;KOURAMKPAROU
10.266667;1.133333;KOUPORGOU
10.35;1.1;KOUPONGOU
10.233333;1.15;KOUPOINTIEGOU
10.283333;1.133333;KOUPIGOU
10.233333;1.033333;KOUPAGOUKORONTIERE
10.216667;1.083333;KOUPAGOU
9.75;1.6;KOUNYENTOOU
10.416667;.9;KOUNTOURIAKONI
10.916667;1.1;KOUNTIAGO
10.2;1.083333;KOUNTCHOUGOU
10.416667;1.216667;KOUNSARI
10.05;1.483333;KOUNOUNKO
9.783333;1.566667;KOUNGMOLRA
10.5;2.033333;KOUNGAROU
9.25;3.133333;SAMERINEGA
9.95;1.516667;SAMBALRHOU
9.833333;1.733333;SAMADJAROU
7.333333;2;SAMADJAGON
9.5;2.983333;SALOU
9.716667;2.783333;SALAKPALOU
11.883333;2.883333;SALAKOUARA
7.283333;1.666667;SAKPETA
9.916667;1.45;SAKOURSI
9.333333;1.816667;SAKOUANA
9.85;3.233333;SAKO
8.133333;1.933333;SAKO
11.1;2.3;BANINKOULOU
11.183333;2.816667;BANINIANO
11.3;2.25;MARAGOU
10.733333;1.316667;MAPOBOULOU
10.5;.833333;MANSARE
9.75;1.5;MANSAR
10.183333;1.366667;MANOUMOU
10.183333;1.366667;MAMOUMOU
10.483333;2.783333;MANI
9.85;1.833333;MANFOUKA
10.366667;1.516667;MANAFAGA
10;1.666667;TIMOLERO
10;1.666667;MAMAZOURA
9.9;3.083333;MALOU
9.766667;1.366667;KASSADE
9.366667;2.7;KAROBOUAROU
9.2;2.633333;KARO
9.816667;1.45;MARLOUMMALERO
9.816667;1.45;KARLROUMMALERHOU
8.4;1.65;FAIMBE
10.116667;1.3;FAFA
9.916667;1.583333;FABRORA
11.166667;2.616667;FABOKOGA
7.45;2.583333;EWE
7.35;2.566667;VEDJI
7.35;2.566667;EVEJI
8.183333;1.883333;ETCHIN
11.166667;2.883333;BEBIABOU
9.333333;2.733333;BEBAKOU
9.4;3.066667;BEBA
9.216667;3.1;BEBA
9.766667;2.283333;SANEMU
9.766667;2.283333;BAWAROU
9.766667;2.283333;BANOUOROUSANEMOU
9.766667;2.283333;BANOUAROU
9.766667;2.283333;BANWORU
9.716667;2.433333;BAWAROU
7.616667;1.75;BATO
10.333333;2.1;BATINO
9.516667;1.616667;BATIABOTO
11.183333;3;BATIA
7.716667;1.966667;BATEDJI
10.366667;1.4;TIANNOKBUROUTENNGOU
9.616667;1.7;TCHANKOUEGOU
9.616667;1.7;TIANKPEKOU
10.85;.916667;TIANKONGOU
10.65;1.316667;TIANGOUBOU
10.466667;1.216667;TIANGAHONTA
10.466667;1.216667;TCHANGOATA
10.933333;1.033333;TIANGA
9.9;1.616667;TIANDARH
9.416667;2.566667;TIAN
9.816667;1.566667;TIAKEULRO
9.816667;1.566667;TCHAKELNO
9.666667;1.5;TIAKAKOULRHA
9.75;1.683333;TIAFOOURI
10.866667;1.5;TIAFARGA
10.566667;1.233333;TIAETA
9.966667;2;TIA
9.35;1.716667;TEWINGA
10.65;1.083333;TESSIBOUHON
9.5;3.116667;SABIKONO
9.6;2.983333;SABIKAWAROU
10.866667;2.933333;SABIDOGO
9.4;2.733333;SABI
8.016667;2.2;SABALAGBAN
11.483333;2.45;SAASSISSI
11.3;2.9;SAAPOUPOUTA
6.266667;1.883333;BOUCHEDUROI
6.266667;1.883333;KINGSMOUTH
6.266667;1.883333;BOUCHEDUROY
8.666667;1.633333;PREKETE
6.333333;1.833333;KPOVIDJI
6.333333;1.833333;POVIDJI
10.933333;1.083333;POURI
10.3;1.633333;POUPOURE
10.65;1.383333;POUNGAFAGA
11.666667;2.333333;POUMOU
9.533333;2.683333;MALEBOROU
9.883333;3.333333;DAMARA
9.25;3.1;DAMA
10.9;1.016667;DALABOIGA
10.733333;2.516667;DAKRO
6.55;1.9;DAKPLA
6.55;1.9;SAHOUEDAKPLA
9.683333;2.366667;DAKOUFEREKOU
10.516667;1.7;DAKOU
7.316667;1.933333;OUELI
6.483333;2.333333;OUEKEZOUME
6.483333;2.366667;OUEKEGBO
6.933333;1.75;HOUEGAME
6.933333;1.75;HOEGAME
6.933333;1.75;OUEGAME
6.483333;2.45;OUEDOGBADJI
7.35;1.966667;OUEDJOLOGON
10.35;.983333;OUDOUO
7.666667;1.65;OUDOU
7.633333;1.733333;ANFIN
7.166667;1.683333;ANFIN
9.716667;1.9;ANANINGA
6.433333;2.133333;AMOULECODJI
8.7;2.516667;AMOUDOUTOUI
8.8;2.7;AMOUDOUDOU
8.066667;1.783333;AMOU
10;1.366667;KOUTIANTIKOI
9.95;1.366667;KOUTIANTI
9.95;1.366667;KOUTIANDI
10.333333;1.183333;KOUTCHOUNCHOUNGOU
10.4;1.2;KOUTCHENETCHKOUNGOU
10.116667;1.233333;KOUTAYAKOU
10.116667;1.233333;KOUTAYAGOU
10.15;1.133333;KOUTATIEGOU
10.366667;2.733333;GUESSOUNORD
9.416667;2.733333;GUESSOU
10.333333;2.266667;GUESSEBANI
10.333333;2.266667;GUEZEBANI
11.45;2.683333;GOUGONO
9.25;2.616667;GOUFOROU
10.3;2.133333;GOUELGOULGOULA
11.616667;2.616667;GOUDIAGO
9.066667;1.733333;MONTGOUBONO
10.366667;1.8;GOUBOKO
9.866667;3.35;GOTELE
10.033333;2.916667;GOSSO
9.983333;1.85;GOSSENNE
10.9;2.916667;GOROUGANIAMIA
9.75;2.05;GOROSSO
9.266667;2.35;GOROMOSSOROU
9.35;2.566667;GOROBANI
6.966667;1.833333;CHATEHOUE
10.6;.883333;CHAMA
8.4;2.583333;CHALAGOYE
8.033333;2.5;CHABE
7.916667;1.916667;TCHABOLE
7.916667;1.916667;CHABALE
7.916667;1.916667;TEHABOLO
8.8;2.316667;CARNOVILLE
8.8;2.316667;CARNOTVILLE
9.9;1.75;BREUDJINANGA
9.9;1.75;BIRDJINANGA
9.566667;1.866667;BRAKPARI
9.483333;3.133333;BOUYEROU
10.233333;2.883333;BOUYABOUROU
10.75;.866667;BOUTOUHOUM
10.3;1.416667;BOUTAKOUNDA
9.666667;2.483333;BOUSSOUROU
10.183333;2.233333;BOUSSINKOUAROU
10.816667;1.033333;BOUROUYORE
7.5;1.85;ALOKOUTE
6.8;1.85;ALADJARAKOLA
6.4;2.666667;AKRAKE
6.783333;2.483333;AKPOTONOU
6.783333;2.483333;AKPADANOU
7.616667;1.966667;AKPINKA
9.816667;1.383333;AKPILA
8.5;1.65;AKPESSI
10.133333;1.966667;AKPEKOU
10.133333;1.966667;APEKOU
7.083333;1.966667;AKPEHODOKPO
9.55;1.6;AKPEA
6.766667;1.95;AKPAVE
9.133333;1.416667;WOLO
9.533333;1.816667;WOLKOLRA
9.766667;3.083333;WOLIGOUROU
10.016667;3.183333;WOLI
8.116667;2.566667;WOGUI
8.116667;2.566667;WOGI
8.116667;2.566667;OUOGUI
8.116667;2.566667;OUAO
8.116667;2.566667;OUAGUI
10.233333;2.116667;WODOU
10.116667;2.383333;WOBE
7.9;2.2;SOKPONTA
9.45;1.55;ODOUDATIO
8.366667;1.75;ODOTOLA
9.016667;1.9;ODOMOA
11.05;2.166667;TEOURE
9.3;2.333333;TEOU
10.1;2.883333;TEOU
10.4;1.366667;TENNTAKOU
10.566667;1.55;TENNPOBRE
10.566667;1.55;DAROTEMPOBRE
10.783333;1.65;TENNPEREFA
9.35;2.883333;TENE
10.616667;2.85;TENA
10.766667;1.416667;TEMTOUTAMOU
10.183333;2.9;TEME
10.816667;1.033333;TEMBIELEKA
9.25;2.166667;TELEBODARO
9.45;2.633333;TELE
9.816667;1.8;TEKUAROU
9.066667;2.083333;TEKE
10.75;.983333;TEFANDOU
6.466667;2.6;LAGUNEDEPORTONOVO
6.483333;2.616667;PORTONOVO
11.048889;.9725;PORGA
6.433333;2.133333;PONTANA
10.716667;1.116667;PENDISSARI
10.716667;1.116667;PONDISSARI
7.166667;1.733333;POLUDJI
11.5;2.483333;POKOUSSOUROU
6.983333;2.333333;POKINA
7.416667;1.833333;POKANME
11.35;2.466667;POGOU
11.216667;2.233333;POGOU
6.383333;2.583333;POGI
6.383333;2.583333;PODJI
9.416667;2.3;PITI
10.65;1.433333;PIPINGOU
10.683333;1.1;KPINGOU
10.683333;1.1;PINGOU
10.683333;1.1;KPINGO
7.483333;1.783333;LO
7.2;2.1;LISSESOKODOME
7.116667;2;LISSAZOUME
9.366667;1.666667;LIRO
7.35;1.866667;LINSOUPA
7.366667;1.883333;LINSA
7.366667;1.883333;KLEBOGAN
10.533333;.916667;LIKERE
10.85;1.466667;LIGOAKIANI
8.35;2.333333;LIGA
7.616667;1.766667;LEKPE
8.45;2.583333;KANBON
7.433333;1.933333;KANBLA
10.65;.833333;KANBAKA
7.983333;1.65;KANAOUN
7.983333;1.65;KANAUN
7.983333;1.65;KANAU
7.983333;1.65;KANOUN
7.483333;1.866667;KAKATEOU
10.983333;2.183333;KAKARO
6.85;1.866667;KAU
6.85;1.866667;KAII
6.85;1.866667;KAIHOUE
6.85;1.866667;KAI
10.5;1.583333;KAGAFA
8.133333;1.883333;KAFINGBE
6.7;1.633333;DONDJIZOUIN
6.7;1.633333;DJONDJIZOUME
10.983333;2.916667;DONBOUYA
6.55;1.766667;DONALONOUGBE
6.55;1.766667;DONAGBODOUGBE
10.783333;1.133333;DOMEZEKA
7.1;2.3;DOME
6.716667;2.233333;DOME
7.65;1.933333;DOLON
10.683333;.966667;DOLOLI
10.866667;2.75;BANIGOURE
6.633333;2.7;BANIBE
6.633333;2.7;BANIGBE
10.15;1.866667;BANIDAROU
9.75;2.75;BANIBA
9.75;2.933333;BANI
7.866667;1.666667;BANGO
9.916667;1.683333;SILIGA
9.916667;1.683333;BANGAFORA
10.933333;2.9;BANEROU
9.683333;2.966667;BANE
11.333333;2.5;BANE
9.7;1.55;BANDESSAR
9.083333;2;BANBOUKE
9.083333;2;BAMBOUKE
9.283333;1.766667;BANANGO
9.6;2.45;BANA
10.166667;2.083333;BANA
10.216667;2.15;DAKEREROU
6.783333;1.666667;DAHOUE
10.016667;1.85;DAHO
7.116667;1.816667;DAGOUDIKOE
10.5;2.75;DAGAROGOIPAROU
7.033333;1.933333;DADJI
8.266667;1.85;AMOKOU
8.433333;1.833333;AMOEDJOU
9.2;2.5;AMENOUROU
7.45;1.7;AMELOOUI
6.7;1.666667;AMEDENTA
9.366667;2.616667;AMAWIHON
7.483333;1.8;AMAKPA
9.533333;2.333333;ALPOURO
9.533333;2.333333;YAKOURO
9.533333;2.333333;YAKURO
9.983333;1.75;YARHOUFOOURH
10;1.616667;YARHOUDORH
10;1.616667;KOURMALI
9.983333;1.7;YARHOUBARH
10.066667;2.966667;YAREKOU
10.116667;2.783333;YARAMA
11.05;2.733333;YAODAROU
9.983333;2.916667;YANERI
10.4;1.666667;YANDALE
10.416667;.9;YANAUTE
10.4;.9;YAMMBOURGA
9.816667;1.433333;YALRHOU
9.816667;1.433333;YALROU
9.5;1.516667;YALOU
9.083333;2.583333;YAKPABE
10.183333;1.916667;YAKOU
9.983333;3.3;YAKOKPARO
9.983333;3.3;YAKAKPARO
9.55;3.05;YAKIBOURAROU
10;2.616667;YAKASSOUGA
7.416667;1.766667;SOTONE
7.416667;1.683333;SOTO
6.466667;2.416667;SOSHANHUI
6.466667;2.416667;SOTCHAHOUE
6.466667;2.416667;SOCHANHUI
6.466667;2.416667;SOTCHANHOUE
9.733333;2.6;SOSSO
10.55;1.133333;ONKOUEWATA
9.516667;1.933333;ONKLOU
9.5;1.983333;ONKLOU
8.016667;2.6;ONBIDJA
8.233333;2.033333;OMODOYA
8.033333;2.716667;OMODO
